N	G	Iteration	dist_percent	z_score
36	132	49	1.0	4.31029591658
36	120	50	1.0	3.92747746489
36	97	51	1.0	8.16377725841
36	154	52	1.0	8.67848297382
36	105	53	1.0	4.36806061766
36	104	54	1.0	5.11816460613
36	121	55	1.0	4.39773557601
36	132	56	0.952	1.65522584837
36	124	57	1.0	4.41654691471
36	111	58	1.0	5.8132694067
36	111	59	1.0	5.62339321206
36	122	60	0.992	2.38191270296
36	122	61	1.0	3.20311856509
36	114	62	1.0	4.83005581075
36	122	63	1.0	5.4948835753
36	150	64	1.0	7.35690689234
36	113	65	1.0	9.05655167858
36	120	66	1.0	6.86952098108
36	110	67	1.0	7.95956279316
36	102	68	1.0	7.79253681875
36	110	69	1.0	4.2991237603
36	122	70	1.0	4.19148382351
36	125	71	1.0	6.48044654176
36	132	72	0.989	2.37500982844
36	111	73	1.0	3.77827061729
36	146	74	1.0	10.3958415802
36	103	75	1.0	6.87170107102
36	107	76	1.0	3.98522899905
36	127	77	0.999	3.15837336476
36	147	78	1.0	14.351294999
36	154	79	1.0	8.428084809
36	116	80	1.0	5.7605470161
36	122	81	1.0	3.67887593505
36	110	82	1.0	9.75277702716
36	134	83	0.998	3.09271735397
36	160	84	1.0	9.26623297891
36	117	85	0.993	2.45083013192
36	121	86	1.0	4.89921340068
36	159	87	1.0	6.28661958767
36	122	88	1.0	4.13552181423
36	160	89	1.0	3.75823781876
36	118	90	1.0	5.07308828853
36	168	91	1.0	7.7708091374
36	101	92	1.0	9.31635463936
36	112	93	1.0	6.70136898658
36	122	94	1.0	7.64719740402
36	115	95	1.0	6.2674956012
36	114	96	1.0	6.37491200373
36	152	97	1.0	8.61407172596
36	116	98	1.0	5.03056176335
36	114	99	1.0	4.63740597889
36	110	100	1.0	5.25711984731
36	102	101	1.0	4.50458904474
36	131	102	1.0	4.95442018796
36	120	103	1.0	4.62855932762
36	147	104	1.0	6.15095479878
36	168	105	1.0	6.46434480907
36	118	106	1.0	5.07165181947
36	114	107	1.0	6.64758670404
36	113	108	1.0	6.41277405709
36	125	109	1.0	3.97514608687
36	177	110	1.0	4.95363580298
36	119	111	1.0	4.82011773869
36	171	112	0.981	2.32022678486
36	152	113	1.0	9.59559878634
36	118	114	1.0	5.2993905832
36	173	115	1.0	4.30420223649
36	109	116	1.0	6.48491271653
36	122	117	1.0	6.64969298466
36	108	118	1.0	4.21586407403
36	119	119	1.0	7.84591895931
36	128	120	1.0	7.17192490607
36	111	121	1.0	4.11415005603
36	112	122	1.0	4.5327143626
36	109	123	1.0	5.69695303775
36	129	124	1.0	3.55537657823
36	104	125	1.0	8.44917910432
36	113	126	1.0	5.1863302928
36	162	127	1.0	5.76460345462
36	124	128	1.0	5.94419987867
36	152	129	1.0	8.94632511349
36	118	130	1.0	6.99947935629
36	125	131	1.0	4.9348446205
36	163	132	1.0	9.95662556777
36	120	133	1.0	4.97735096416
36	121	134	1.0	7.18566649689
36	170	135	1.0	5.72913753204
36	166	136	1.0	6.68483508355
36	116	137	1.0	3.90564590362
36	127	138	1.0	4.43707652016
36	109	139	1.0	5.49355158661
36	148	140	1.0	7.96896647925
36	161	141	1.0	9.42227423985
36	119	142	1.0	4.91006183276
36	168	143	1.0	5.01770607302
36	118	144	1.0	4.55071573356
36	158	145	1.0	2.76989100055
36	115	146	1.0	4.52792479435
36	174	147	1.0	6.02500657921
36	122	148	1.0	5.10113942859
36	118	149	1.0	6.5339114118
36	126	150	1.0	4.94842906602
36	112	151	0.998	3.23307523132
36	116	152	0.984	2.29125152188
36	107	153	1.0	8.72699554048
36	109	154	1.0	4.99666519692
36	122	155	0.998	3.12457249053
36	112	156	1.0	5.65166451628
36	118	157	1.0	7.93726316345
36	105	158	1.0	7.75227296881
36	101	159	1.0	5.96426382233
36	162	160	1.0	11.1551030797
36	92	161	1.0	3.62867372693
36	133	162	0.758	0.657702692965
36	169	163	1.0	3.10443407889
36	124	164	1.0	5.06910632201
36	115	165	1.0	4.13816423439
36	163	166	1.0	5.14362164642
36	117	167	0.994	2.56323285453
36	120	168	1.0	5.80403966497
36	121	169	1.0	5.37301500899
36	107	170	1.0	8.20490850934
36	117	171	1.0	5.42011284056
36	113	172	1.0	8.08350916949
36	123	173	1.0	6.91541642291
36	102	174	1.0	7.01262234901
36	168	175	1.0	7.18314408096
36	112	176	1.0	5.95293530705
36	112	177	1.0	7.2985722147
36	122	178	1.0	4.57215894044
36	118	179	1.0	4.86571282646
36	106	180	1.0	8.92419243876
36	181	181	1.0	5.4296499093
36	169	182	1.0	5.21718913735
36	167	183	1.0	5.98300933385
36	159	184	1.0	7.64746824288
36	122	185	1.0	4.62682047089
36	172	186	1.0	7.45602178699
36	110	187	1.0	8.2320306022
36	121	188	1.0	8.0450963477
36	164	189	1.0	6.45401212916
36	156	190	1.0	8.54331112064
36	159	191	1.0	5.68442920548
36	126	192	0.979	2.22118596659
36	125	193	0.417	-0.18763206603
36	117	194	1.0	8.11036709689
36	96	195	1.0	6.42268151496
36	108	196	1.0	4.33128799042
36	164	197	0.999	3.38879134759
36	121	198	1.0	4.67532979871
36	115	199	1.0	4.34046036561
36	124	200	0.997	2.98089476821
36	113	201	1.0	5.89379066718
36	153	202	1.0	9.02410175852
36	113	203	0.977	2.13112925889
36	118	204	0.999	3.21535705711
36	120	205	1.0	4.21634953583
36	155	206	1.0	9.03653146517
36	153	207	1.0	10.4608597332
36	111	208	0.996	2.75933938838
36	137	209	1.0	13.9200246503
36	126	210	1.0	4.8069093055
36	119	211	1.0	3.95309093121
36	129	212	1.0	8.99471101318
36	125	213	1.0	4.8215539164
36	129	214	0.994	2.57958656571
36	122	215	1.0	3.70516279513
36	163	216	1.0	6.9003953945
36	163	217	1.0	9.25070277981
36	115	218	1.0	3.38299996955
36	113	219	0.999	4.04908961887
36	131	220	1.0	3.99261646211
36	125	221	1.0	7.57548761698
36	109	222	1.0	4.90154523546
36	114	223	0.999	2.81260371508
36	117	224	1.0	4.60958472259
36	106	225	1.0	8.91635772201
36	139	226	1.0	4.52805651643
36	121	227	0.772	0.702625735703
36	166	228	1.0	5.12077764765
36	123	229	0.994	2.49314964306
36	110	230	1.0	6.29482385455
36	118	231	1.0	6.07646266847
36	150	232	1.0	6.32705243365
36	121	233	0.999	3.09723784908
36	121	234	1.0	5.96901902899
36	115	235	1.0	3.32988329824
36	152	236	1.0	10.9812691537
36	152	237	1.0	11.3273108284
36	128	238	0.999	2.98273620083
36	158	239	1.0	6.63983207904
36	136	240	1.0	5.71939969841
36	110	241	1.0	5.12106826447
36	144	242	1.0	7.79284653378
36	105	243	1.0	7.12987535652
36	168	244	1.0	6.13117843274
36	161	245	1.0	10.4437859189
36	110	246	1.0	5.91454073112
36	122	247	1.0	4.0803639672
36	156	248	1.0	6.72127186005
36	125	249	0.999	2.92444743262
36	173	250	1.0	6.99720751056
36	105	251	1.0	6.93393913773
36	127	252	1.0	6.19516396719
36	118	253	0.998	2.97963377133
36	162	254	1.0	4.54539422611
36	116	255	0.981	2.03939449004
36	167	256	1.0	6.81204858507
36	121	257	0.998	3.37427687992
36	123	258	0.997	2.86613690376
36	91	259	1.0	12.81663063
36	176	260	1.0	3.45756538463
36	144	261	1.0	9.74844256217
36	111	262	1.0	6.91015074733
36	120	263	1.0	3.69873022119
36	119	264	1.0	4.67768412154
36	128	265	0.998	3.08922662156
36	127	266	1.0	4.22964302624
36	155	267	1.0	5.23063298665
36	121	268	1.0	3.45188760138
36	117	269	0.986	2.16709726597
36	123	270	0.999	3.29033776648
36	119	271	1.0	7.42711019033
36	124	272	1.0	4.26162613669
36	114	273	0.977	1.99547048032
36	125	274	0.999	4.20047689929
36	100	275	1.0	6.11297852706
36	120	276	1.0	8.81976119477
36	162	277	1.0	7.22977585825
36	142	278	1.0	10.4749309239
36	111	279	1.0	7.22088657058
36	96	280	1.0	8.311714601
36	126	281	0.997	2.92704686421
36	119	282	0.957	1.75188633267
36	121	283	1.0	5.1439229324
36	117	284	1.0	5.62675330421
36	117	285	1.0	5.06504555473
36	171	286	1.0	8.57374891492
36	177	287	1.0	4.99274158671
36	172	288	1.0	4.35401362347
36	131	289	0.96	1.84146643524
36	107	290	1.0	4.69929543813
36	162	291	1.0	10.8659367114
36	170	292	1.0	8.45127711685
36	110	293	1.0	4.26176981087
36	110	294	1.0	9.01579166983
36	113	295	1.0	4.63700907749
36	125	296	1.0	4.03312028354
36	102	297	1.0	7.0958211107
36	123	298	1.0	4.65370937505
36	162	299	1.0	5.32546621926
36	107	300	1.0	5.75743432617
36	116	301	1.0	7.13650629374
36	162	302	1.0	8.67768655751
36	122	303	1.0	4.56912052722
36	138	304	0.999	2.69483886625
36	106	305	1.0	7.39109974276
36	157	306	1.0	5.16794154531
36	109	307	1.0	6.49901104154
36	173	308	1.0	5.38429816611
36	138	309	1.0	4.06514016226
36	106	310	1.0	6.4075529213
36	126	311	1.0	7.29959044234
36	123	312	1.0	6.00791412034
36	123	313	1.0	5.48042249077
36	108	314	1.0	8.48618719214
36	127	315	1.0	5.18979337886
36	159	316	1.0	10.8699499087
36	129	317	1.0	4.51103855667
36	123	318	1.0	7.44363502163
36	122	319	1.0	6.73631638813
36	169	320	1.0	5.32094228055
36	130	321	0.652	0.396984198029
36	126	322	0.846	0.960289016049
36	154	323	1.0	8.53660444237
36	109	324	1.0	5.47912857199
36	122	325	0.904	1.346023921
36	123	326	1.0	6.47442381515
36	96	327	1.0	7.19792075086
36	166	328	1.0	5.32233968028
36	108	329	1.0	4.57217173368
36	161	330	1.0	8.95716655002
36	111	331	1.0	6.22400010845
36	98	332	1.0	6.19794933502
36	181	333	1.0	6.3401121573
36	118	334	1.0	4.63722882043
36	107	335	1.0	7.70019909712
36	123	336	0.996	2.70958071188
36	110	337	1.0	3.97444577771
36	95	338	1.0	6.76130572696
36	171	339	1.0	7.76705478172
36	122	340	1.0	6.0245494753
36	95	341	1.0	8.52653904516
36	125	342	0.873	1.16868722797
36	106	343	1.0	9.3660771986
36	161	344	1.0	4.53677482695
36	173	345	1.0	4.10725131518
36	110	346	1.0	4.84888045946
36	125	347	1.0	2.86365632478
36	122	348	0.886	1.22033671931
36	165	349	1.0	7.99038097873
36	123	350	1.0	7.47291869939
36	161	351	1.0	6.69996194008
36	114	352	1.0	4.40976506964
36	110	353	1.0	4.97954158146
36	162	354	1.0	5.94738819873
36	119	355	0.984	2.27513018183
36	131	356	1.0	4.64822162281
36	113	357	1.0	4.94052280521
36	108	358	1.0	7.14211645061
36	157	359	1.0	7.62860268103
36	162	360	1.0	4.76002681628
36	109	361	1.0	8.29298467189
36	117	362	1.0	6.27378865989
36	150	363	1.0	8.58283715839
36	158	364	1.0	9.33758673686
36	115	365	1.0	9.65426305199
36	164	366	1.0	5.95831888139
36	117	367	1.0	5.95373010156
36	122	368	1.0	4.20413044112
36	122	369	1.0	9.796376393
36	120	370	1.0	4.97443717418
36	110	371	1.0	5.83175650836
36	111	372	1.0	5.20370934456
36	126	373	0.954	1.68907678712
36	111	374	1.0	9.59696087522
36	154	375	1.0	7.46546873223
36	123	376	0.984	2.08499643979
36	126	377	0.996	2.9827440091
36	129	378	1.0	3.86197258155
36	162	379	1.0	7.47419085375
36	121	380	0.899	1.30919501307
36	105	381	1.0	8.84237126656
36	124	382	1.0	4.29132955065
36	117	383	1.0	5.39484635811
36	148	384	1.0	12.4644489382
36	127	385	1.0	3.7619776722
36	104	386	1.0	5.32279437462
36	163	387	1.0	5.02617513171
36	128	388	0.942	1.56539455
36	114	389	1.0	6.15488039483
36	111	390	0.97	1.85476633755
36	156	391	1.0	8.05959554817
36	122	392	1.0	6.92590004761
36	150	393	1.0	10.7882153382
36	133	394	0.819	0.906283135853
36	109	395	1.0	7.49221623562
36	113	396	1.0	6.65999395371
36	122	397	1.0	4.05403441712
36	108	398	1.0	4.85023997017
36	128	399	1.0	3.44129340928
36	112	400	1.0	10.4997675315
36	155	401	1.0	5.1225641504
36	115	402	1.0	5.30762645069
36	120	403	0.923	1.38660344118
36	157	404	0.998	3.40911867377
36	159	405	1.0	5.42852892713
36	110	406	1.0	5.30669695516
36	126	407	1.0	3.05312368206
36	143	408	1.0	11.5424454015
36	132	409	0.999	3.34528410513
36	106	410	1.0	3.69252864689
36	113	411	1.0	6.31140374849
36	112	412	1.0	9.60224936509
36	122	413	1.0	5.48710937797
36	160	414	1.0	6.14329158329
36	155	415	1.0	8.02695402382
36	116	416	1.0	7.39175145186
36	110	417	1.0	8.38002757786
36	110	418	1.0	4.84452801642
36	110	419	1.0	7.15104987962
36	130	420	0.999	3.79748784709
36	118	421	1.0	3.27699214982
36	162	422	1.0	6.32823880369
36	114	423	0.985	2.42191500959
36	111	424	1.0	4.76959697559
36	155	425	1.0	10.7586785426
36	99	426	1.0	9.83571855974
36	118	427	1.0	5.35217040267
36	120	428	1.0	5.94729388567
36	125	429	1.0	3.93622743454
36	160	430	1.0	5.23693920018
36	119	431	1.0	7.47787425604
36	112	432	1.0	6.64155388062
36	124	433	1.0	4.26812060372
36	101	434	1.0	6.70250474951
36	154	435	1.0	5.634683349
36	108	436	1.0	8.691304672
36	121	437	0.999	3.49622400086
36	159	438	1.0	5.70556218199
36	117	439	1.0	6.59541375831
36	133	440	1.0	4.52600818908
36	168	441	1.0	7.81722809891
36	135	442	0.992	2.53177522654
36	131	443	1.0	5.10862339839
36	136	444	0.98	2.07074120069
36	146	445	1.0	9.17807235096
36	161	446	1.0	7.76994693899
36	116	447	1.0	10.2530646719
36	161	448	0.942	1.54006126337
36	119	449	1.0	5.59773630912
36	130	450	0.975	2.05138676111
36	108	451	1.0	5.04212359233
36	118	452	0.999	2.89534042301
36	130	453	0.994	2.55461337163
36	125	454	0.999	2.93314637475
36	117	455	1.0	5.65339328758
36	118	456	1.0	7.28541388197
36	108	457	1.0	4.51028627928
36	104	458	1.0	6.10963235046
36	115	459	1.0	9.58355587398
36	118	460	1.0	3.36854442267
36	128	461	1.0	6.13295330666
36	120	462	1.0	3.61126472771
36	160	463	1.0	4.27493196746
36	127	464	0.945	1.62328260713
36	177	465	1.0	4.18494480393
36	126	466	1.0	7.05582013132
36	172	467	0.997	2.81771229041
36	108	468	1.0	4.86891369462
36	156	469	1.0	6.64920239492
36	123	470	1.0	4.46392306814
36	158	471	1.0	7.26612391506
36	161	472	1.0	7.81601479142
36	108	473	1.0	4.49251653236
36	118	474	1.0	3.54019574124
36	112	475	1.0	6.04022344432
36	164	476	1.0	6.56995014814
36	150	477	1.0	9.76473597248
36	113	478	1.0	6.94534018734
36	128	479	1.0	3.28184499654
36	121	480	0.992	2.73259888406
36	152	481	1.0	5.27332650345
36	113	482	1.0	4.95406468906
36	168	483	1.0	7.70559281655
36	156	484	1.0	8.30493002586
36	116	485	1.0	6.58500398811
36	130	486	0.999	2.99814160516
36	160	487	1.0	4.85091548402
36	125	488	1.0	5.19121013201
36	115	489	1.0	6.58379352917
36	107	490	1.0	4.62023987475
36	111	491	0.999	4.55793960593
36	158	492	1.0	5.44844745336
36	165	493	1.0	6.44824019112
36	110	494	1.0	6.7806683953
36	175	495	0.999	3.75649782724
36	125	496	0.962	1.7913917578
36	119	497	1.0	3.23745687316
36	116	498	0.972	1.93724084776
36	112	499	1.0	6.0785904229
36	173	500	1.0	5.26482693281
36	113	501	1.0	3.81978753406
36	130	502	0.99	2.24633441851
36	130	503	1.0	7.05008273954
36	138	504	1.0	4.77086548635
36	161	505	1.0	8.25141920939
36	142	506	1.0	10.4209186351
36	111	507	1.0	3.35526985553
36	158	508	1.0	5.35101611085
36	121	509	0.999	2.82641604107
36	126	510	1.0	5.36800650791
36	162	511	1.0	6.10633033728
36	119	512	1.0	4.73481486088
36	159	513	1.0	6.35109821101
36	118	514	1.0	7.10471488649
36	121	515	0.997	2.64890128087
36	121	516	1.0	5.08074109802
36	161	517	1.0	9.05719420069
36	120	518	1.0	6.96901857985
36	131	519	0.988	2.55662334339
36	113	520	1.0	4.96173083699
36	109	521	1.0	4.83505498141
36	127	522	0.999	3.18853669903
36	118	523	1.0	4.97354604181
36	110	524	1.0	5.57569317755
36	125	525	1.0	3.27907506397
36	128	526	1.0	3.8614374071
36	155	527	0.986	2.24054022149
36	140	528	1.0	9.55478583762
36	115	529	1.0	6.88765238008
36	122	530	1.0	4.85653640464
36	174	531	1.0	10.8289611004
36	122	532	1.0	4.45924698166
36	118	533	0.999	3.38988283479
36	111	534	1.0	4.77462490481
36	122	535	1.0	4.40329193563
36	114	536	1.0	3.94355170581
36	105	537	1.0	7.70707675537
36	145	538	1.0	7.1811619685
36	159	539	1.0	9.66774934699
36	107	540	0.999	3.48118747323
36	118	541	1.0	9.34517841921
36	147	542	1.0	6.94642316256
36	122	543	1.0	5.77013050635
36	120	544	0.999	3.55301812554
36	111	545	0.959	1.8274466991
36	107	546	1.0	8.84871975511
36	149	547	1.0	8.6173750707
36	122	548	1.0	5.35615233923
36	114	549	1.0	6.04845393685
36	131	550	0.997	2.94398667987
36	108	551	1.0	6.4718419136
36	122	552	1.0	5.75166536227
36	150	553	1.0	6.84737358808
36	103	554	1.0	8.41838697762
36	114	555	1.0	4.63185198877
36	130	556	1.0	5.34129207015
36	103	557	1.0	7.05854657288
36	156	558	1.0	5.75809955766
36	150	559	1.0	8.43720589344
36	122	560	1.0	4.61929533928
36	148	561	1.0	9.14339830029
36	128	562	1.0	3.35526464834
36	172	563	1.0	5.22870688964
36	100	564	1.0	7.11937532807
36	111	565	1.0	5.65777270035
36	118	566	1.0	6.33829874201
36	152	567	1.0	12.5306319908
36	140	568	0.998	2.75237258229
36	156	569	1.0	6.58093824993
36	111	570	1.0	5.09374904578
36	102	571	1.0	7.00632228067
36	166	572	1.0	4.14221564652
36	123	573	0.863	1.07584543821
36	116	574	1.0	6.58682765096
36	112	575	1.0	5.11506752926
36	104	576	1.0	7.28608523974
36	114	577	0.997	3.54633377192
36	120	578	0.998	3.15851644517
36	167	579	1.0	5.51186160817
36	121	580	0.997	3.01607270257
36	125	581	1.0	4.79164595364
36	116	582	1.0	7.16743402929
36	130	583	1.0	4.17929267969
36	103	584	1.0	5.68381600174
36	114	585	1.0	6.89016723806
36	170	586	1.0	4.0865772713
36	119	587	1.0	6.00707404184
36	110	588	1.0	4.41305110853
36	129	589	0.999	3.27335789136
36	123	590	1.0	7.94073101193
36	111	591	1.0	8.06558982306
36	122	592	0.997	3.14402485603
36	111	593	1.0	5.8968005623
36	158	594	1.0	3.75799498811
36	118	595	0.907	1.30350953481
36	121	596	0.999	3.66507369539
36	158	597	1.0	4.91516880474
36	162	598	1.0	4.44835609027
36	162	599	1.0	7.37117370675
36	108	600	1.0	5.75467179997
36	138	601	1.0	3.95479094902
36	175	602	1.0	7.432004178
36	125	603	0.973	1.93846816222
36	120	604	1.0	7.25399196231
36	117	605	1.0	7.11047944962
36	119	606	1.0	8.05488915396
36	117	607	0.999	3.80934202063
36	154	608	1.0	10.8436179789
36	167	609	1.0	7.09339471156
36	150	610	1.0	5.92391178977
36	156	611	1.0	7.27296874602
36	104	612	1.0	7.44319454626
36	128	613	1.0	4.80160576897
36	113	614	1.0	6.93166063971
36	112	615	1.0	5.5890191729
36	172	616	1.0	9.37187912309
36	157	617	1.0	9.38230441661
36	114	618	1.0	3.93893671467
36	124	619	0.999	3.57048958898
36	109	620	1.0	8.61598552316
36	161	621	1.0	6.02675709065
36	113	622	1.0	7.00769616583
36	122	623	0.983	2.25455308589
36	158	624	1.0	7.80759756393
36	119	625	1.0	5.64875671065
36	112	626	0.997	3.29167604225
36	123	627	1.0	3.20195736529
36	106	628	1.0	10.4216940815
36	141	629	0.997	3.024349637
36	179	630	1.0	5.97511654008
36	116	631	1.0	10.2254785011
36	160	632	1.0	8.03385028449
36	122	633	1.0	4.17689571605
36	121	634	1.0	8.21764361122
36	129	635	0.999	3.21131948988
36	121	636	0.998	3.30188539421
36	156	637	1.0	6.79023743526
36	115	638	1.0	5.21897445297
36	172	639	1.0	8.83632810128
36	160	640	1.0	13.0112129657
36	114	641	1.0	8.84729892987
36	171	642	0.929	1.52851269773
36	118	643	1.0	5.668607079
36	128	644	1.0	4.31478739254
36	107	645	1.0	9.26957616065
36	159	646	1.0	6.79566004887
36	160	647	1.0	8.60296992432
36	135	648	1.0	3.39986151829
36	116	649	1.0	6.14007512099
36	125	650	1.0	5.10070672492
36	135	651	0.991	2.49836654169
36	108	652	1.0	6.80371561657
36	156	653	1.0	7.81611695212
36	126	654	0.947	1.78284833518
36	124	655	1.0	5.14352197582
36	168	656	1.0	11.620750907
36	166	657	1.0	3.82963576435
36	119	658	1.0	3.8071759475
36	121	659	1.0	4.36737326516
36	96	660	1.0	6.72702179208
36	123	661	1.0	3.55101750557
36	134	662	1.0	6.3284701734
36	122	663	0.999	4.12798869692
36	165	664	1.0	10.1422353699
36	161	665	1.0	10.8920831153
36	128	666	1.0	4.14353321399
36	117	667	0.997	2.99610963883
36	101	668	1.0	7.36138669663
36	119	669	1.0	7.4859204814
36	122	670	1.0	4.29051748211
36	125	671	1.0	6.52536801912
36	127	672	1.0	3.07823935629
36	110	673	1.0	8.31283641757
36	133	674	0.472	-0.0875639572012
36	114	675	1.0	6.3353773336
36	115	676	1.0	4.80814685792
36	125	677	0.985	2.26532897743
36	125	678	0.994	2.45331763889
36	122	679	1.0	5.64917971647
36	125	680	1.0	4.38489527278
36	108	681	1.0	8.95744329083
36	114	682	0.973	1.88990961018
36	112	683	1.0	7.12752369937
36	143	684	1.0	11.4758206287
36	154	685	0.986	2.25162905504
36	114	686	1.0	5.03533363936
36	155	687	1.0	8.71143676102
36	123	688	1.0	4.7648941917
36	125	689	1.0	8.5913059264
36	121	690	1.0	4.46044029559
36	120	691	1.0	3.84143070431
36	138	692	0.973	1.9459487205
36	129	693	1.0	5.84465413178
36	170	694	1.0	4.14982010589
36	159	695	1.0	10.4553604258
36	135	696	1.0	4.40437902234
36	116	697	1.0	6.60478636488
36	157	698	1.0	8.13188286907
36	114	699	1.0	3.75171210961
36	114	700	0.999	3.86182943206
36	98	701	1.0	6.56802879536
36	115	702	1.0	3.87399516176
36	163	703	1.0	8.06947929481
36	157	704	1.0	6.25879677329
36	156	705	1.0	6.83678591682
36	103	706	1.0	3.63499284471
36	120	707	1.0	10.5509511378
36	111	708	1.0	4.34152398164
36	109	709	1.0	7.01448942498
36	107	710	1.0	6.04908794756
36	145	711	1.0	13.3661855344
36	101	712	1.0	5.28959971704
36	133	713	1.0	3.70871308435
36	126	714	0.754	0.692012149012
36	169	715	1.0	6.56797504073
36	102	716	1.0	5.53879608258
36	106	717	1.0	5.53165214529
36	111	718	1.0	6.62669532004
36	128	719	1.0	3.56401400699
36	116	720	1.0	6.1967898075
36	132	721	0.982	2.08357688215
36	106	722	1.0	5.14587605576
36	122	723	1.0	4.74302391093
36	156	724	1.0	8.90536382542
36	168	725	1.0	7.49920387033
36	156	726	1.0	7.29818326298
36	123	727	0.999	3.23752462872
36	104	728	1.0	6.95620207757
36	108	729	1.0	9.09976238318
36	107	730	1.0	4.70254698452
36	123	731	1.0	4.27144741144
36	156	732	1.0	5.84472751094
36	123	733	1.0	5.06667028493
36	118	734	1.0	5.12146688631
36	97	735	1.0	8.39245226707
36	126	736	1.0	5.05648326231
36	111	737	1.0	5.47824666408
36	139	738	0.984	2.2425489242
36	120	739	0.999	3.10658701015
36	162	740	1.0	7.89016811297
36	111	741	0.936	1.52615652326
36	99	742	1.0	7.69557337754
36	159	743	1.0	4.72626419862
36	124	744	1.0	5.71755803969
36	108	745	1.0	6.32267879727
36	119	746	0.999	3.29266472485
36	114	747	1.0	4.12243824651
36	117	748	1.0	6.88586465571
36	117	749	0.991	2.31674613683
36	122	750	0.998	3.51068988968
36	128	751	1.0	4.96932542864
36	135	752	0.911	1.38075433665
36	167	753	1.0	6.43973745335
36	125	754	1.0	3.60518971048
36	113	755	1.0	4.93462763117
36	120	756	0.998	2.87944236219
36	140	757	0.979	2.12120740106
36	104	758	1.0	6.85501568784
36	101	759	1.0	10.2357164818
36	109	760	1.0	4.92358106084
36	163	761	1.0	8.22671896451
36	152	762	1.0	12.0674731881
36	101	763	1.0	7.36539963707
36	152	764	1.0	7.57937824315
36	111	765	1.0	6.27803736182
36	151	766	1.0	6.80532810582
36	126	767	1.0	3.85066194971
36	111	768	1.0	4.9680437108
36	109	769	1.0	3.4555687634
36	117	770	1.0	5.30007742951
36	118	771	1.0	6.36201843725
36	111	772	1.0	4.46493213471
36	121	773	1.0	3.47734574915
36	123	774	1.0	3.77566543872
36	115	775	1.0	5.76857296062
36	125	776	0.728	0.564589959835
36	121	777	1.0	7.75449231989
36	99	778	1.0	6.5282013721
36	163	779	1.0	6.97137940606
36	171	780	1.0	5.76672002192
36	121	781	1.0	4.08128405616
36	119	782	1.0	4.78886864324
36	119	783	0.958	1.69111462345
36	112	784	1.0	7.60335960822
36	133	785	0.447	-0.15298572532
36	179	786	1.0	6.06864266541
36	117	787	1.0	3.60626504121
36	124	788	1.0	5.71018963371
36	116	789	1.0	3.18633950978
36	126	790	1.0	5.17012121295
36	117	791	1.0	9.74015786083
36	141	792	0.325	-0.464584259914
36	119	793	1.0	5.76351195385
36	159	794	1.0	8.45385987905
36	148	795	1.0	7.73389859817
36	159	796	1.0	12.3041580682
36	114	797	1.0	7.52294639444
36	113	798	1.0	6.016229576
36	121	799	1.0	5.47663514315
36	125	800	1.0	5.9725469638
36	116	801	1.0	6.52565953412
36	122	802	1.0	4.36770538499
36	118	803	1.0	6.88714574337
36	133	804	0.78	0.732618380102
36	121	805	0.998	3.33078919567
36	123	806	0.849	1.05556399909
36	101	807	1.0	4.57839274626
36	110	808	1.0	7.98252911388
36	132	809	0.333	-0.416900528425
36	167	810	1.0	8.9641524212
36	121	811	1.0	9.32238807917
36	128	812	1.0	5.98884463535
36	130	813	1.0	6.96595027665
36	156	814	1.0	4.11019727587
36	114	815	1.0	10.3055879868
36	120	816	1.0	8.81911692418
36	116	817	1.0	5.50082625364
36	124	818	1.0	3.8889958407
36	168	819	1.0	9.19872019148
36	108	820	1.0	3.14155282554
36	102	821	0.999	3.29030332334
36	161	822	1.0	7.58414430632
36	116	823	1.0	4.91544838282
36	106	824	1.0	8.97140061436
36	122	825	1.0	3.58172242046
36	115	826	1.0	4.09033655914
36	155	827	1.0	7.49129808608
36	119	828	1.0	3.71529144464
36	155	829	1.0	8.60250780646
36	166	830	1.0	5.61311061385
36	116	831	1.0	4.87765975417
36	131	832	0.998	3.33701794954
36	129	833	0.993	2.74485277745
36	118	834	1.0	5.42630030603
36	101	835	1.0	3.2865001251
36	110	836	1.0	4.91722645375
36	158	837	1.0	8.13076067879
36	117	838	1.0	4.2182625799
36	128	839	1.0	4.39870613055
36	120	840	1.0	5.53081195365
36	119	841	1.0	6.6202944119
36	156	842	1.0	6.87708782705
36	111	843	1.0	7.73565405621
36	120	844	1.0	5.00128788796
36	162	845	1.0	8.45751841735
36	109	846	1.0	3.57951272353
36	129	847	1.0	5.81106110236
36	127	848	0.814	0.880629350899
36	117	849	1.0	5.77329552183
36	165	850	1.0	6.61619420073
36	127	851	1.0	4.16550008802
36	137	852	1.0	4.10033803173
36	111	853	1.0	5.8244820486
36	115	854	1.0	7.44986246684
36	133	855	1.0	5.51998821409
36	114	856	0.999	3.30339155448
36	154	857	1.0	6.91874609467
36	131	858	1.0	3.79059003829
36	109	859	1.0	7.71857849906
36	122	860	1.0	5.85000310817
36	123	861	0.999	3.08435215871
36	120	862	1.0	5.64854217482
36	120	863	0.998	2.98124677982
36	108	864	1.0	7.796264548
36	111	865	1.0	6.01635875641
36	102	866	1.0	8.29599298119
36	130	867	1.0	5.95908582305
36	124	868	0.857	1.07118465388
36	154	869	1.0	12.036522555
36	122	870	1.0	6.91560757791
36	124	871	1.0	3.50179215678
