Generations	Iteration	k_max
49250	751	219
49250	752	220
49250	753	220
49250	754	219
49250	755	220
49250	756	219
49250	757	220
49250	758	220
49250	759	219
49250	760	220
49250	761	220
49250	762	219
49250	763	219
49250	764	220
49250	765	220
49250	766	219
49250	767	219
49250	768	219
49250	769	220
49250	770	220
49250	771	219
49250	772	220
49250	773	219
49250	774	218
49250	775	219
49250	776	219
49250	777	220
49250	778	219
49250	779	220
49250	780	219
49250	781	219
49250	782	220
49250	783	219
49250	784	219
49250	785	220
49250	786	220
49250	787	219
49250	788	219
49250	789	220
49250	790	220
49250	791	220
49250	792	219
49250	793	219
49250	794	219
49250	795	219
49250	796	219
49250	797	219
49250	798	219
49250	799	219
49250	800	219
49250	801	219
49250	802	220
49250	803	219
49250	804	220
49250	805	219
49250	806	219
49250	807	220
49250	808	219
49250	809	219
49250	810	220
49250	811	220
49250	812	219
49250	813	219
49250	814	219
49250	815	219
49250	816	219
49250	817	219
49250	818	220
49250	819	219
49250	820	219
49250	821	220
49250	822	220
49250	823	220
49250	824	220
49250	825	219
49250	826	219
49250	827	219
49250	828	219
49250	829	220
49250	830	219
49250	831	219
49250	832	219
49250	833	219
49250	834	219
49250	835	219
49250	836	220
49250	837	219
49250	838	219
49250	839	220
49250	840	220
49250	841	220
49250	842	219
49250	843	219
49250	844	219
49250	845	220
49250	846	219
49250	847	220
49250	848	220
49250	849	219
49250	850	219
49250	851	219
49250	852	219
49250	853	219
49250	854	219
49250	855	220
49250	856	219
49250	857	219
49250	858	218
49250	859	219
49250	860	219
49250	861	219
49250	862	219
49250	863	219
49250	864	218
49250	865	218
49250	866	220
49250	867	219
49250	868	218
49250	869	219
49250	870	218
49250	871	219
49250	872	219
49250	873	219
49250	874	219
49250	875	219
49250	876	220
49250	877	219
49250	878	218
49250	879	219
49250	880	220
49250	881	219
49250	882	220
49250	883	220
49250	884	220
49250	885	219
49250	886	219
49250	887	219
49250	888	219
49250	889	219
49250	890	220
49250	891	220
49250	892	220
49250	893	220
49250	894	220
49250	895	219
49250	896	219
49250	897	220
49250	898	219
49250	899	219
49250	900	218
49250	901	219
49250	902	219
49250	903	219
49250	904	219
49250	905	219
49250	906	219
49250	907	219
49250	908	220
49250	909	219
49250	910	219
49250	911	219
49250	912	219
49250	913	220
49250	914	219
49250	915	219
49250	916	219
49250	917	219
49250	918	219
49250	919	219
49250	920	220
49250	921	220
49250	922	219
49250	923	220
49250	924	218
49250	925	219
49250	926	219
49250	927	220
49250	928	218
49250	929	219
49250	930	219
49250	931	218
49250	932	218
49250	933	219
49250	934	220
49250	935	220
49250	936	219
49250	937	219
49250	938	220
49250	939	220
49250	940	220
49250	941	219
49250	942	218
49250	943	219
49250	944	220
49250	945	219
49250	946	220
49250	947	220
49250	948	220
49250	949	219
49250	950	220
49250	951	218
49250	952	219
49250	953	219
49250	954	218
49250	955	219
49250	956	220
49250	957	220
49250	958	218
49250	959	220
49250	960	219
49250	961	219
49250	962	218
49250	963	220
49250	964	219
49250	965	219
49250	966	219
49250	967	220
49250	968	220
49250	969	220
49250	970	219
49250	971	220
49250	972	220
49250	973	219
49250	974	220
49250	975	219
49250	976	219
49250	977	220
49250	978	219
49250	979	220
49250	980	219
49250	981	218
49250	982	219
49250	983	220
49250	984	220
49250	985	219
49250	986	220
49250	987	220
49250	988	219
49250	989	219
49250	990	219
49250	991	219
49250	992	220
49250	993	219
49250	994	219
49250	995	220
49250	996	220
49250	997	220
49250	998	218
49250	999	220
53750	0	228
53750	1	230
53750	2	228
53750	3	229
53750	4	228
53750	5	230
53750	6	228
53750	7	228
53750	8	229
53750	9	228
53750	10	229
53750	11	228
53750	12	230
53750	13	228
53750	14	230
53750	15	228
53750	16	230
53750	17	228
53750	18	228
53750	19	228
53750	20	228
53750	21	229
53750	22	229
53750	23	229
53750	24	229
53750	25	229
53750	26	229
53750	27	227
53750	28	230
53750	29	229
53750	30	228
53750	31	228
53750	32	229
53750	33	229
53750	34	229
53750	35	228
53750	36	228
53750	37	229
53750	38	228
53750	39	228
53750	40	229
53750	41	228
53750	42	229
53750	43	229
53750	44	229
53750	45	228
53750	46	229
53750	47	229
53750	48	228
53750	49	228
53750	50	228
53750	51	229
53750	52	230
53750	53	228
53750	54	229
53750	55	229
53750	56	228
53750	57	229
53750	58	228
53750	59	229
53750	60	228
53750	61	228
53750	62	229
53750	63	229
53750	64	229
53750	65	228
53750	66	228
53750	67	230
53750	68	229
53750	69	228
53750	70	229
53750	71	229
53750	72	229
53750	73	228
53750	74	228
53750	75	230
53750	76	228
53750	77	230
53750	78	230
53750	79	230
53750	80	230
53750	81	228
53750	82	228
53750	83	229
53750	84	228
53750	85	228
53750	86	228
53750	87	230
53750	88	229
53750	89	228
53750	90	229
53750	91	228
53750	92	229
53750	93	230
53750	94	229
53750	95	228
53750	96	229
53750	97	228
53750	98	229
53750	99	228
53750	100	228
53750	101	228
53750	102	229
53750	103	229
53750	104	229
53750	105	229
53750	106	228
53750	107	230
53750	108	229
53750	109	229
53750	110	229
53750	111	229
53750	112	229
53750	113	229
53750	114	229
53750	115	229
53750	116	228
53750	117	230
53750	118	228
53750	119	229
53750	120	228
53750	121	228
53750	122	228
53750	123	229
53750	124	229
53750	125	228
53750	126	229
53750	127	229
53750	128	230
53750	129	229
53750	130	229
53750	131	227
53750	132	229
53750	133	229
53750	134	228
53750	135	228
53750	136	228
53750	137	229
53750	138	229
53750	139	229
53750	140	229
53750	141	229
53750	142	229
53750	143	229
53750	144	229
53750	145	228
53750	146	228
53750	147	228
53750	148	229
53750	149	230
53750	150	229
53750	151	228
53750	152	228
53750	153	229
53750	154	229
53750	155	229
53750	156	227
53750	157	228
53750	158	228
53750	159	228
53750	160	229
53750	161	230
53750	162	230
53750	163	229
53750	164	228
53750	165	229
53750	166	229
53750	167	229
53750	168	229
53750	169	229
53750	170	228
53750	171	228
53750	172	229
53750	173	228
53750	174	229
53750	175	230
53750	176	228
53750	177	229
53750	178	229
53750	179	229
53750	180	230
53750	181	229
53750	182	229
53750	183	230
53750	184	230
53750	185	229
53750	186	228
53750	187	230
53750	188	228
53750	189	228
53750	190	230
53750	191	229
53750	192	228
53750	193	229
53750	194	228
53750	195	230
53750	196	228
53750	197	228
53750	198	229
53750	199	228
53750	200	229
53750	201	228
53750	202	229
53750	203	229
53750	204	229
53750	205	228
53750	206	228
53750	207	228
53750	208	228
53750	209	229
53750	210	228
53750	211	230
53750	212	228
53750	213	229
53750	214	229
53750	215	229
53750	216	229
53750	217	229
53750	218	230
53750	219	229
53750	220	229
53750	221	228
53750	222	229
53750	223	229
53750	224	230
53750	225	229
53750	226	228
53750	227	229
53750	228	230
53750	229	229
53750	230	229
53750	231	229
53750	232	230
53750	233	228
53750	234	228
53750	235	229
53750	236	228
53750	237	229
53750	238	230
53750	239	229
53750	240	228
53750	241	230
53750	242	228
53750	243	229
53750	244	228
53750	245	229
53750	246	228
53750	247	229
53750	248	229
53750	249	230
53750	250	230
53750	251	228
53750	252	229
53750	253	229
53750	254	228
53750	255	229
53750	256	228
53750	257	228
53750	258	229
53750	259	229
53750	260	230
53750	261	229
53750	262	229
53750	263	228
53750	264	229
53750	265	230
53750	266	229
53750	267	229
53750	268	229
53750	269	228
53750	270	228
53750	271	229
53750	272	229
53750	273	230
53750	274	228
53750	275	229
53750	276	229
53750	277	229
53750	278	229
53750	279	228
53750	280	228
53750	281	229
53750	282	229
53750	283	229
53750	284	229
53750	285	229
53750	286	228
53750	287	228
53750	288	229
53750	289	229
53750	290	229
53750	291	230
53750	292	228
53750	293	229
53750	294	229
53750	295	228
53750	296	230
53750	297	228
53750	298	230
53750	299	230
53750	300	229
53750	301	228
53750	302	228
53750	303	229
53750	304	229
53750	305	229
53750	306	229
53750	307	228
53750	308	230
53750	309	228
53750	310	228
53750	311	229
53750	312	228
53750	313	229
53750	314	227
53750	315	229
53750	316	229
53750	317	229
53750	318	228
53750	319	229
53750	320	229
53750	321	228
53750	322	229
53750	323	229
53750	324	229
53750	325	230
53750	326	229
53750	327	229
53750	328	228
53750	329	229
53750	330	229
53750	331	230
53750	332	229
53750	333	228
53750	334	229
53750	335	230
53750	336	230
53750	337	230
53750	338	229
53750	339	228
53750	340	228
53750	341	229
53750	342	228
53750	343	228
53750	344	228
53750	345	230
53750	346	230
53750	347	229
53750	348	228
53750	349	229
53750	350	229
53750	351	229
53750	352	229
53750	353	229
53750	354	229
53750	355	228
53750	356	228
53750	357	229
53750	358	229
53750	359	229
53750	360	229
53750	361	229
53750	362	229
53750	363	229
53750	364	228
53750	365	228
53750	366	228
53750	367	229
53750	368	228
53750	369	229
53750	370	230
53750	371	229
53750	372	228
53750	373	230
53750	374	229
53750	375	229
53750	376	230
53750	377	229
53750	378	229
53750	379	228
53750	380	228
53750	381	228
53750	382	229
53750	383	229
53750	384	228
53750	385	228
53750	386	229
53750	387	228
53750	388	229
53750	389	229
53750	390	228
53750	391	228
53750	392	229
53750	393	228
53750	394	230
53750	395	229
53750	396	229
53750	397	230
53750	398	228
53750	399	229
53750	400	228
53750	401	229
53750	402	228
53750	403	229
53750	404	229
53750	405	228
53750	406	230
53750	407	229
53750	408	229
53750	409	229
53750	410	229
53750	411	228
53750	412	230
53750	413	228
53750	414	229
53750	415	229
53750	416	229
53750	417	229
53750	418	230
53750	419	228
53750	420	229
53750	421	229
53750	422	228
53750	423	229
53750	424	229
53750	425	229
53750	426	229
53750	427	229
53750	428	229
53750	429	228
53750	430	228
53750	431	229
53750	432	229
53750	433	229
53750	434	229
53750	435	228
53750	436	229
53750	437	229
53750	438	230
53750	439	228
53750	440	228
53750	441	228
53750	442	230
53750	443	228
53750	444	228
53750	445	230
53750	446	228
53750	447	228
53750	448	229
53750	449	228
53750	450	228
53750	451	229
53750	452	230
53750	453	229
53750	454	229
53750	455	228
53750	456	229
53750	457	228
53750	458	228
53750	459	229
53750	460	230
53750	461	228
53750	462	230
53750	463	229
53750	464	229
53750	465	229
53750	466	229
53750	467	229
53750	468	227
53750	469	229
53750	470	228
53750	471	229
53750	472	229
53750	473	228
53750	474	230
53750	475	229
53750	476	228
53750	477	229
53750	478	228
53750	479	228
53750	480	229
53750	481	228
53750	482	230
53750	483	229
53750	484	229
53750	485	228
53750	486	228
53750	487	228
53750	488	229
53750	489	229
53750	490	229
53750	491	229
53750	492	229
53750	493	229
53750	494	229
53750	495	229
53750	496	229
53750	497	228
53750	498	228
53750	499	229
53750	500	229
53750	501	229
53750	502	229
53750	503	229
53750	504	229
53750	505	229
53750	506	229
53750	507	229
53750	508	228
53750	509	227
53750	510	229
53750	511	229
53750	512	229
53750	513	230
53750	514	229
53750	515	229
53750	516	228
53750	517	229
53750	518	230
53750	519	228
53750	520	229
53750	521	229
53750	522	229
53750	523	230
53750	524	228
53750	525	230
53750	526	228
53750	527	229
53750	528	229
53750	529	229
53750	530	228
53750	531	230
53750	532	229
53750	533	229
53750	534	228
53750	535	228
53750	536	229
53750	537	227
53750	538	228
53750	539	229
53750	540	230
53750	541	229
53750	542	228
53750	543	229
53750	544	230
53750	545	229
53750	546	229
53750	547	229
53750	548	228
53750	549	229
53750	550	229
53750	551	228
53750	552	229
53750	553	228
53750	554	229
53750	555	228
53750	556	228
53750	557	230
53750	558	229
53750	559	229
53750	560	229
53750	561	228
53750	562	228
53750	563	228
53750	564	228
53750	565	229
53750	566	229
53750	567	229
53750	568	229
53750	569	229
53750	570	229
53750	571	229
53750	572	229
53750	573	230
53750	574	228
53750	575	229
53750	576	230
53750	577	229
53750	578	229
53750	579	229
53750	580	228
53750	581	229
53750	582	229
53750	583	230
53750	584	229
53750	585	229
53750	586	228
53750	587	228
53750	588	228
53750	589	229
53750	590	229
53750	591	229
53750	592	228
53750	593	229
53750	594	229
53750	595	229
53750	596	229
53750	597	229
53750	598	230
53750	599	229
53750	600	228
53750	601	230
53750	602	228
53750	603	230
53750	604	229
53750	605	228
53750	606	229
53750	607	229
53750	608	229
53750	609	229
53750	610	229
53750	611	229
53750	612	229
53750	613	228
53750	614	229
53750	615	229
53750	616	230
53750	617	228
53750	618	228
53750	619	228
53750	620	229
53750	621	229
53750	622	229
53750	623	229
53750	624	228
53750	625	229
53750	626	229
53750	627	229
53750	628	230
53750	629	230
53750	630	229
53750	631	229
53750	632	229
53750	633	229
53750	634	228
53750	635	229
53750	636	228
53750	637	229
53750	638	229
53750	639	229
53750	640	229
53750	641	228
53750	642	229
53750	643	228
53750	644	228
53750	645	230
53750	646	228
53750	647	230
53750	648	228
53750	649	230
53750	650	229
53750	651	228
53750	652	228
53750	653	229
53750	654	229
53750	655	228
53750	656	228
53750	657	228
53750	658	229
53750	659	229
53750	660	229
53750	661	229
53750	662	228
53750	663	229
53750	664	229
53750	665	229
53750	666	229
53750	667	229
53750	668	229
53750	669	229
53750	670	229
53750	671	229
53750	672	228
53750	673	228
53750	674	228
53750	675	229
53750	676	229
53750	677	229
53750	678	229
53750	679	230
53750	680	229
53750	681	229
53750	682	229
53750	683	228
53750	684	229
53750	685	228
53750	686	229
53750	687	229
53750	688	228
53750	689	228
53750	690	229
53750	691	229
53750	692	229
53750	693	229
53750	694	228
53750	695	228
53750	696	228
53750	697	229
53750	698	230
53750	699	228
53750	700	229
53750	701	229
53750	702	228
53750	703	229
53750	704	228
53750	705	228
53750	706	229
53750	707	230
53750	708	228
53750	709	228
53750	710	228
53750	711	229
53750	712	230
53750	713	228
53750	714	229
53750	715	228
53750	716	228
53750	717	229
53750	718	229
53750	719	228
53750	720	228
53750	721	228
53750	722	229
53750	723	230
53750	724	228
53750	725	229
53750	726	228
53750	727	230
53750	728	228
53750	729	229
53750	730	229
53750	731	228
53750	732	228
53750	733	230
53750	734	229
53750	735	228
53750	736	229
53750	737	229
53750	738	229
53750	739	228
53750	740	229
53750	741	229
53750	742	229
53750	743	229
53750	744	229
53750	745	228
53750	746	228
53750	747	228
53750	748	229
53750	749	229
53750	750	229
53750	751	229
53750	752	229
53750	753	230
53750	754	229
53750	755	229
53750	756	228
53750	757	228
53750	758	229
53750	759	228
53750	760	228
53750	761	228
53750	762	228
53750	763	229
53750	764	228
53750	765	228
53750	766	229
53750	767	229
53750	768	229
53750	769	228
53750	770	229
53750	771	229
53750	772	229
53750	773	229
53750	774	229
53750	775	228
53750	776	229
53750	777	229
53750	778	230
53750	779	228
53750	780	229
53750	781	230
53750	782	228
53750	783	229
53750	784	228
53750	785	228
53750	786	228
53750	787	229
53750	788	229
53750	789	228
53750	790	228
53750	791	229
53750	792	228
53750	793	228
53750	794	229
53750	795	229
53750	796	229
53750	797	229
53750	798	228
53750	799	229
53750	800	227
53750	801	228
53750	802	229
53750	803	230
53750	804	229
53750	805	228
53750	806	230
53750	807	228
53750	808	230
53750	809	229
53750	810	228
53750	811	228
53750	812	230
53750	813	229
53750	814	230
53750	815	228
53750	816	228
53750	817	228
53750	818	228
53750	819	229
53750	820	228
53750	821	230
53750	822	229
53750	823	228
53750	824	228
53750	825	230
53750	826	229
53750	827	228
53750	828	230
53750	829	230
53750	830	228
53750	831	229
53750	832	230
53750	833	229
53750	834	229
53750	835	229
53750	836	229
53750	837	229
53750	838	228
53750	839	228
53750	840	229
53750	841	229
53750	842	228
53750	843	228
53750	844	228
53750	845	227
53750	846	229
53750	847	229
53750	848	228
53750	849	228
53750	850	230
53750	851	230
53750	852	229
53750	853	229
53750	854	228
53750	855	229
53750	856	230
53750	857	229
53750	858	229
53750	859	228
53750	860	229
53750	861	228
53750	862	229
53750	863	230
53750	864	228
53750	865	228
53750	866	228
53750	867	229
53750	868	229
53750	869	228
53750	870	230
53750	871	228
53750	872	228
53750	873	229
53750	874	228
53750	875	230
53750	876	228
53750	877	229
53750	878	229
53750	879	228
53750	880	229
53750	881	229
53750	882	229
53750	883	230
53750	884	229
53750	885	228
53750	886	229
53750	887	230
53750	888	229
53750	889	229
53750	890	230
53750	891	229
53750	892	228
53750	893	230
53750	894	228
53750	895	229
53750	896	228
53750	897	229
53750	898	230
53750	899	229
53750	900	228
53750	901	228
53750	902	228
53750	903	228
53750	904	228
53750	905	229
53750	906	230
53750	907	228
53750	908	229
53750	909	229
53750	910	228
53750	911	229
53750	912	228
53750	913	229
53750	914	229
53750	915	229
53750	916	228
53750	917	228
53750	918	229
53750	919	229
53750	920	229
53750	921	228
53750	922	229
53750	923	229
53750	924	228
53750	925	230
53750	926	229
53750	927	228
53750	928	228
53750	929	228
53750	930	228
53750	931	229
53750	932	229
53750	933	229
53750	934	229
53750	935	229
53750	936	229
53750	937	229
53750	938	228
53750	939	229
53750	940	228
53750	941	229
53750	942	228
53750	943	229
53750	944	229
53750	945	229
53750	946	229
53750	947	228
53750	948	228
53750	949	228
53750	950	229
53750	951	228
53750	952	228
53750	953	230
53750	954	228
53750	955	228
53750	956	228
53750	957	229
53750	958	228
53750	959	229
53750	960	229
53750	961	228
53750	962	228
53750	963	229
53750	964	230
53750	965	229
53750	966	229
53750	967	228
53750	968	228
53750	969	230
53750	970	229
53750	971	229
53750	972	230
53750	973	229
53750	974	228
53750	975	229
53750	976	228
53750	977	229
53750	978	229
53750	979	228
53750	980	229
53750	981	229
53750	982	228
53750	983	229
53750	984	228
53750	985	229
53750	986	229
53750	987	229
53750	988	229
53750	989	228
53750	990	229
53750	991	229
53750	992	229
53750	993	229
53750	994	229
53750	995	228
53750	996	228
53750	997	229
53750	998	229
53750	999	228
22750	0	131
22750	1	130
22750	2	130
22750	3	129
22750	4	130
22750	5	131
22750	6	129
22750	7	130
22750	8	129
22750	9	130
22750	10	130
22750	11	129
22750	12	130
22750	13	130
22750	14	129
22750	15	129
22750	16	130
22750	17	129
22750	18	130
22750	19	129
22750	20	131
22750	21	130
22750	22	131
22750	23	129
22750	24	130
22750	25	131
22750	26	130
22750	27	131
22750	28	129
22750	29	130
22750	30	130
22750	31	130
22750	32	129
22750	33	131
22750	34	131
22750	35	130
22750	36	130
22750	37	131
22750	38	131
22750	39	130
22750	40	129
22750	41	129
22750	42	130
22750	43	130
22750	44	129
22750	45	130
22750	46	131
22750	47	129
22750	48	130
22750	49	131
22750	50	130
22750	51	130
22750	52	129
22750	53	130
22750	54	129
22750	55	130
22750	56	130
22750	57	130
22750	58	130
22750	59	130
22750	60	130
22750	61	130
22750	62	129
22750	63	130
22750	64	130
22750	65	130
22750	66	129
22750	67	130
22750	68	130
22750	69	132
22750	70	130
22750	71	131
22750	72	130
22750	73	132
22750	74	131
22750	75	130
22750	76	130
22750	77	130
22750	78	130
22750	79	130
22750	80	129
22750	81	130
22750	82	130
22750	83	130
22750	84	130
22750	85	131
22750	86	129
22750	87	130
22750	88	130
22750	89	129
22750	90	129
22750	91	130
22750	92	131
22750	93	129
22750	94	129
22750	95	130
22750	96	130
22750	97	130
22750	98	130
22750	99	130
22750	100	131
22750	101	131
22750	102	130
22750	103	130
22750	104	131
22750	105	130
22750	106	129
22750	107	130
22750	108	130
22750	109	130
22750	110	129
22750	111	130
22750	112	129
22750	113	131
22750	114	130
22750	115	130
22750	116	130
22750	117	129
22750	118	131
22750	119	129
22750	120	129
22750	121	129
22750	122	129
22750	123	130
22750	124	131
22750	125	130
22750	126	130
22750	127	131
22750	128	131
22750	129	130
22750	130	129
22750	131	130
22750	132	129
22750	133	130
22750	134	130
22750	135	130
22750	136	130
22750	137	129
22750	138	130
22750	139	132
22750	140	130
22750	141	129
22750	142	130
22750	143	130
22750	144	130
22750	145	131
22750	146	130
22750	147	131
22750	148	131
22750	149	131
22750	150	131
22750	151	131
22750	152	130
22750	153	130
22750	154	130
22750	155	130
22750	156	131
22750	157	130
22750	158	130
22750	159	129
22750	160	131
22750	161	129
22750	162	130
22750	163	129
22750	164	130
22750	165	131
22750	166	129
22750	167	131
22750	168	130
22750	169	128
22750	170	130
22750	171	129
22750	172	130
22750	173	131
22750	174	129
22750	175	129
22750	176	130
22750	177	130
22750	178	131
22750	179	130
22750	180	130
22750	181	130
22750	182	130
22750	183	130
22750	184	131
22750	185	131
22750	186	130
22750	187	130
22750	188	130
22750	189	130
22750	190	131
22750	191	130
22750	192	129
22750	193	130
22750	194	130
22750	195	131
22750	196	129
22750	197	131
22750	198	129
22750	199	131
22750	200	131
22750	201	131
22750	202	130
22750	203	130
22750	204	129
22750	205	129
22750	206	130
22750	207	131
22750	208	131
22750	209	130
22750	210	130
22750	211	130
22750	212	130
22750	213	131
22750	214	129
22750	215	129
22750	216	129
22750	217	129
22750	218	131
22750	219	129
22750	220	131
22750	221	131
22750	222	130
22750	223	129
22750	224	129
22750	225	130
22750	226	129
22750	227	131
22750	228	130
22750	229	130
22750	230	128
22750	231	130
22750	232	130
22750	233	131
22750	234	131
22750	235	130
22750	236	130
22750	237	130
22750	238	130
22750	239	131
22750	240	129
22750	241	129
22750	242	130
22750	243	131
22750	244	130
22750	245	130
22750	246	131
22750	247	131
22750	248	130
22750	249	129
22750	250	130
22750	251	130
22750	252	130
22750	253	131
22750	254	131
22750	255	132
22750	256	131
22750	257	129
22750	258	130
22750	259	130
22750	260	130
22750	261	131
22750	262	129
22750	263	131
22750	264	129
22750	265	130
22750	266	130
22750	267	130
22750	268	131
22750	269	130
22750	270	130
22750	271	131
22750	272	130
22750	273	130
22750	274	130
22750	275	131
22750	276	129
22750	277	131
22750	278	131
22750	279	129
22750	280	131
22750	281	130
22750	282	129
22750	283	130
22750	284	130
22750	285	131
22750	286	130
22750	287	130
22750	288	131
22750	289	130
22750	290	130
22750	291	131
22750	292	130
22750	293	130
22750	294	130
22750	295	130
22750	296	131
22750	297	129
22750	298	129
22750	299	131
22750	300	129
22750	301	131
22750	302	130
22750	303	130
22750	304	131
22750	305	132
22750	306	130
22750	307	131
22750	308	129
22750	309	131
22750	310	130
22750	311	130
22750	312	131
22750	313	129
22750	314	130
22750	315	131
22750	316	131
22750	317	131
22750	318	131
22750	319	131
22750	320	130
22750	321	130
22750	322	130
22750	323	131
22750	324	131
22750	325	130
22750	326	129
22750	327	131
22750	328	132
22750	329	131
22750	330	130
22750	331	130
22750	332	129
22750	333	131
22750	334	131
22750	335	130
22750	336	130
22750	337	129
22750	338	130
22750	339	131
22750	340	130
22750	341	130
22750	342	129
22750	343	130
22750	344	130
22750	345	130
22750	346	129
22750	347	130
22750	348	129
22750	349	130
22750	350	131
22750	351	130
22750	352	132
22750	353	129
22750	354	129
22750	355	129
22750	356	130
22750	357	131
22750	358	130
22750	359	130
22750	360	131
22750	361	129
22750	362	130
22750	363	130
22750	364	131
22750	365	131
22750	366	129
22750	367	129
22750	368	130
22750	369	131
22750	370	129
22750	371	130
22750	372	132
22750	373	131
22750	374	129
22750	375	129
22750	376	130
22750	377	130
22750	378	131
22750	379	130
22750	380	130
22750	381	131
22750	382	130
22750	383	130
22750	384	130
22750	385	131
22750	386	130
22750	387	129
22750	388	130
22750	389	129
22750	390	131
22750	391	129
22750	392	131
22750	393	131
22750	394	129
22750	395	129
22750	396	130
22750	397	130
22750	398	130
22750	399	130
22750	400	130
22750	401	131
22750	402	130
22750	403	130
22750	404	129
22750	405	130
22750	406	131
22750	407	130
22750	408	130
22750	409	129
22750	410	131
22750	411	129
22750	412	130
22750	413	131
22750	414	130
22750	415	130
22750	416	130
22750	417	130
22750	418	130
22750	419	130
22750	420	131
22750	421	131
22750	422	130
22750	423	130
22750	424	130
22750	425	129
22750	426	131
22750	427	130
22750	428	130
22750	429	129
22750	430	130
22750	431	131
22750	432	131
22750	433	130
22750	434	130
22750	435	131
22750	436	130
22750	437	131
22750	438	129
22750	439	130
22750	440	130
22750	441	130
22750	442	131
22750	443	130
22750	444	130
22750	445	132
22750	446	129
22750	447	129
22750	448	129
22750	449	129
22750	450	129
22750	451	130
22750	452	130
22750	453	131
22750	454	131
22750	455	130
22750	456	130
22750	457	131
22750	458	131
22750	459	130
22750	460	130
22750	461	129
22750	462	130
22750	463	131
22750	464	132
22750	465	130
22750	466	129
22750	467	130
22750	468	131
22750	469	130
22750	470	129
22750	471	131
22750	472	130
22750	473	130
22750	474	129
22750	475	129
22750	476	130
22750	477	130
22750	478	132
22750	479	129
22750	480	129
22750	481	130
22750	482	130
22750	483	130
22750	484	129
22750	485	131
22750	486	132
22750	487	129
22750	488	130
22750	489	130
22750	490	130
22750	491	129
22750	492	130
22750	493	130
22750	494	130
22750	495	130
22750	496	131
22750	497	131
22750	498	129
22750	499	130
22750	500	130
22750	501	131
22750	502	132
22750	503	130
22750	504	130
22750	505	130
22750	506	130
22750	507	131
22750	508	131
22750	509	129
22750	510	129
22750	511	130
22750	512	130
22750	513	129
22750	514	129
22750	515	129
22750	516	129
22750	517	132
22750	518	130
22750	519	131
22750	520	131
22750	521	131
22750	522	131
22750	523	130
22750	524	130
22750	525	131
22750	526	130
22750	527	129
22750	528	129
22750	529	129
22750	530	130
22750	531	130
22750	532	130
22750	533	129
22750	534	131
22750	535	131
22750	536	130
22750	537	130
22750	538	130
22750	539	129
22750	540	129
22750	541	131
22750	542	130
22750	543	130
22750	544	130
22750	545	130
22750	546	130
22750	547	130
22750	548	130
22750	549	131
22750	550	129
22750	551	129
22750	552	130
22750	553	129
22750	554	129
22750	555	131
22750	556	130
22750	557	129
22750	558	131
22750	559	129
22750	560	129
22750	561	129
22750	562	129
22750	563	131
22750	564	130
22750	565	130
22750	566	130
22750	567	130
22750	568	131
22750	569	130
22750	570	130
22750	571	130
22750	572	129
22750	573	131
22750	574	130
22750	575	130
22750	576	131
22750	577	130
22750	578	130
22750	579	129
22750	580	130
22750	581	129
22750	582	130
22750	583	130
22750	584	129
22750	585	130
22750	586	129
22750	587	131
22750	588	129
22750	589	129
22750	590	130
22750	591	130
22750	592	130
22750	593	131
22750	594	130
22750	595	129
22750	596	130
22750	597	129
22750	598	129
22750	599	130
22750	600	130
22750	601	131
22750	602	130
22750	603	130
22750	604	131
22750	605	129
22750	606	129
22750	607	128
22750	608	129
22750	609	129
22750	610	130
22750	611	130
22750	612	129
22750	613	131
22750	614	131
22750	615	131
22750	616	130
22750	617	129
22750	618	129
22750	619	130
22750	620	130
22750	621	131
22750	622	130
22750	623	131
22750	624	129
22750	625	130
22750	626	130
22750	627	130
22750	628	130
22750	629	130
22750	630	130
22750	631	129
22750	632	131
22750	633	129
22750	634	129
22750	635	130
22750	636	130
22750	637	130
22750	638	130
22750	639	128
22750	640	130
22750	641	131
22750	642	130
22750	643	131
22750	644	130
22750	645	130
22750	646	130
22750	647	130
22750	648	131
22750	649	129
22750	650	131
22750	651	129
22750	652	131
22750	653	129
22750	654	130
22750	655	131
22750	656	130
22750	657	130
22750	658	130
22750	659	130
22750	660	130
22750	661	129
22750	662	130
22750	663	130
22750	664	130
22750	665	130
22750	666	131
22750	667	130
22750	668	131
22750	669	130
22750	670	130
22750	671	129
22750	672	129
22750	673	130
22750	674	129
22750	675	130
22750	676	130
22750	677	130
22750	678	130
22750	679	129
22750	680	128
22750	681	130
22750	682	129
22750	683	130
22750	684	130
22750	685	130
22750	686	132
22750	687	131
22750	688	130
22750	689	129
22750	690	130
22750	691	129
22750	692	130
22750	693	130
22750	694	129
22750	695	131
22750	696	130
22750	697	130
22750	698	130
22750	699	130
22750	700	129
22750	701	130
22750	702	131
22750	703	129
22750	704	130
22750	705	130
22750	706	132
22750	707	130
22750	708	130
22750	709	131
22750	710	131
22750	711	130
22750	712	130
22750	713	131
22750	714	130
22750	715	129
22750	716	129
22750	717	131
22750	718	130
22750	719	130
22750	720	130
22750	721	131
22750	722	129
22750	723	130
22750	724	130
22750	725	131
22750	726	130
22750	727	130
22750	728	131
22750	729	131
22750	730	130
22750	731	130
22750	732	131
22750	733	132
22750	734	130
22750	735	129
22750	736	129
22750	737	131
22750	738	129
22750	739	129
22750	740	130
22750	741	130
22750	742	130
22750	743	130
22750	744	131
22750	745	130
22750	746	131
22750	747	130
22750	748	129
