N	G	Cov	Iteration	dist_percent
32	50	0.15	721	0.698
32	50	0.15	722	0.378
32	50	0.15	723	0.501
32	50	0.15	724	0.822
32	50	0.15	725	0.398
32	50	0.15	726	0.619
32	50	0.15	727	0.207
32	50	0.15	728	0.846
32	50	0.15	729	0.533
32	50	0.15	730	0.376
32	50	0.15	731	0.915
32	50	0.15	732	0.502
32	50	0.15	733	0.795
32	50	0.15	734	0.654
32	50	0.15	735	0.351
32	50	0.15	736	0.932
32	50	0.15	737	0.008
32	50	0.15	738	0.863
32	50	0.15	739	0.305
32	50	0.15	740	0.678
32	50	0.15	741	0.629
32	50	0.15	742	0.112
32	50	0.15	743	0.632
32	50	0.15	744	0.956
32	50	0.15	745	0.375
32	50	0.15	746	0.033
32	50	0.15	747	0.353
32	50	0.15	748	0.996
32	50	0.15	749	0.916
32	50	0.15	750	0.861
32	50	0.15	751	0.215
32	50	0.15	752	0.392
32	50	0.15	753	0.837
32	50	0.15	754	0.669
32	50	0.15	755	0.754
32	50	0.15	756	0.764
32	50	0.15	757	0.297
32	50	0.15	758	0.964
32	50	0.15	759	0.818
32	50	0.15	760	0.224
32	50	0.15	761	0.258
32	50	0.15	762	0.845
32	50	0.15	763	0.963
32	50	0.15	764	0.915
32	50	0.15	765	0.828
32	50	0.15	766	0.251
32	50	0.15	767	0.903
32	50	0.15	768	0.957
32	50	0.15	769	0.548
32	50	0.15	770	0.648
32	50	0.15	771	0.535
32	50	0.15	772	0.286
32	50	0.15	773	0.275
32	50	0.15	774	0.876
32	50	0.15	775	0.249
32	50	0.15	776	0.817
32	50	0.15	777	0.577
32	50	0.15	778	0.86
32	50	0.15	779	0.296
32	50	0.15	780	0.065
32	50	0.15	781	0.932
32	50	0.15	782	0.662
32	50	0.15	783	0.878
32	50	0.15	784	0.937
32	50	0.15	785	0.945
32	50	0.15	786	0.418
32	50	0.15	787	0.872
32	50	0.15	788	0.598
32	50	0.15	789	0.691
32	50	0.15	790	0.3
32	50	0.15	791	0.962
32	50	0.15	792	0.7
32	50	0.15	793	0.591
32	50	0.15	794	0.934
32	50	0.15	795	0.721
32	50	0.15	796	0.029
32	50	0.15	797	0.766
32	50	0.15	798	0.278
32	50	0.15	799	0.754
32	50	0.15	800	0.864
32	50	0.15	801	0.095
32	50	0.15	802	0.909
32	50	0.15	803	0.485
32	50	0.15	804	0.589
32	50	0.15	805	0.991
32	50	0.15	806	0.194
32	50	0.15	807	0.412
32	50	0.15	808	0.685
32	50	0.15	809	0.732
32	50	0.15	810	0.006
32	50	0.15	811	0.671
32	50	0.15	812	0.633
32	50	0.15	813	0.027
32	50	0.15	814	0.75
32	50	0.15	815	0.597
32	50	0.15	816	0.82
32	50	0.15	817	0.773
32	50	0.15	818	0.816
32	50	0.15	819	0.578
32	50	0.15	820	0.528
32	50	0.15	821	0.373
32	50	0.15	822	0.149
32	50	0.15	823	0.06
32	50	0.15	824	0.421
32	50	0.15	825	0.292
32	50	0.15	826	0.846
32	50	0.15	827	0.161
32	50	0.15	828	0.024
32	50	0.15	829	0.16
32	50	0.15	830	0.857
32	50	0.15	831	0.17
32	50	0.15	832	0.497
32	50	0.15	833	0.893
32	50	0.15	834	0.876
32	50	0.15	835	0.642
32	50	0.15	836	0.563
32	50	0.15	837	0.317
32	50	0.15	838	0.533
32	50	0.15	839	0.71
32	50	0.15	840	0.287
32	50	0.15	841	0.165
32	50	0.15	842	0.321
32	50	0.15	843	0.602
32	50	0.15	844	0.854
32	50	0.15	845	0.984
32	50	0.15	846	0.863
32	50	0.15	847	0.489
32	50	0.15	848	0.725
32	50	0.15	849	0.549
32	50	0.15	850	0.363
32	50	0.15	851	0.6
32	50	0.15	852	0.329
32	50	0.15	853	0.955
32	50	0.15	854	0.788
32	50	0.15	855	0.094
32	50	0.15	856	0.097
32	50	0.15	857	0.446
32	50	0.15	858	0.722
32	50	0.15	859	0.252
32	50	0.15	860	0.824
32	50	0.15	861	0.793
32	50	0.15	862	0.393
32	50	0.15	863	0.766
32	50	0.15	864	0.054
32	50	0.15	865	0.196
32	50	0.15	866	0.883
32	50	0.15	867	0.097
32	50	0.15	868	0.845
32	50	0.15	869	0.161
32	50	0.15	870	0.007
32	50	0.15	871	0.399
32	50	0.15	872	0.944
32	50	0.15	873	0.544
32	50	0.15	874	0.608
32	50	0.15	875	0.062
32	50	0.15	876	0.48
32	50	0.15	877	0.864
32	50	0.15	878	0.204
32	50	0.15	879	0.676
32	50	0.15	880	0.978
32	50	0.15	881	0.574
32	50	0.15	882	0.133
32	50	0.15	883	0.737
32	50	0.15	884	0.98
32	50	0.15	885	0.367
32	50	0.15	886	0.913
32	50	0.15	887	0.505
32	50	0.15	888	0.317
32	50	0.15	889	0.961
32	50	0.15	890	0.776
32	50	0.15	891	0.729
32	50	0.15	892	0.788
32	50	0.15	893	0.477
32	50	0.15	894	0.292
32	50	0.15	895	0.824
32	50	0.15	896	0.209
32	50	0.15	897	0.243
32	50	0.15	898	0.989
32	50	0.15	899	0.147
32	50	0.15	900	0.063
32	50	0.15	901	0.472
32	50	0.15	902	0.136
32	50	0.15	903	0.295
32	50	0.15	904	0.025
32	50	0.15	905	0.746
32	50	0.15	906	0.682
32	50	0.15	907	0.626
32	50	0.15	908	0.765
32	50	0.15	909	0.944
32	50	0.15	910	0.185
32	50	0.15	911	0.54
32	50	0.15	912	0.666
32	50	0.15	913	0.532
32	50	0.15	914	0.854
32	50	0.15	915	0.816
32	50	0.15	916	0.707
32	50	0.15	917	0.911
32	50	0.15	918	0.349
32	50	0.15	919	0.839
32	50	0.15	920	0.829
32	50	0.15	921	0.198
32	50	0.15	922	0.619
32	50	0.15	923	0.643
32	50	0.15	924	0.228
32	50	0.15	925	0.863
32	50	0.15	926	0.709
32	50	0.15	927	0.958
32	50	0.15	928	0.367
32	50	0.15	929	0.458
32	50	0.15	930	0.043
32	50	0.15	931	0.373
32	50	0.15	932	0.975
32	50	0.15	933	0.892
32	50	0.15	934	0.842
32	50	0.15	935	0.851
32	50	0.15	936	0.839
32	50	0.15	937	0.158
32	50	0.15	938	0.351
32	50	0.15	939	0.971
32	50	0.15	940	0.276
32	50	0.15	941	0.415
32	50	0.15	942	0.473
32	50	0.15	943	0.42
32	50	0.15	944	0.72
32	50	0.15	945	0.014
32	50	0.15	946	0.974
32	50	0.15	947	0.939
32	50	0.15	948	0.493
32	50	0.15	949	0.891
32	50	0.15	950	0.94
32	50	0.15	951	0.942
32	50	0.15	952	0.404
32	50	0.15	953	0.724
32	50	0.15	954	0.171
32	50	0.15	955	0.855
32	50	0.15	956	0.573
32	50	0.15	957	0.403
32	50	0.15	958	0.85
32	50	0.15	959	0.299
32	50	0.15	960	0.855
32	50	0.15	961	0.988
32	50	0.15	962	0.739
32	50	0.15	963	0.713
32	50	0.15	964	0.628
32	50	0.15	965	0.994
32	50	0.15	966	0.303
32	50	0.15	967	0.238
32	50	0.15	968	0.861
32	50	0.15	969	0.936
32	50	0.15	970	0.992
32	50	0.15	971	0.558
32	50	0.15	972	0.846
32	50	0.15	973	0.282
32	50	0.15	974	0.756
32	50	0.15	975	0.157
32	50	0.15	976	0.677
32	50	0.15	977	0.705
32	50	0.15	978	0.407
32	50	0.15	979	0.065
32	50	0.15	980	0.416
32	50	0.15	981	0.066
32	50	0.15	982	0.444
32	50	0.15	983	0.243
32	50	0.15	984	0.971
32	50	0.15	985	0.561
32	50	0.15	986	0.794
32	50	0.15	987	0.36
32	50	0.15	988	0.924
32	50	0.15	989	0.273
32	50	0.15	990	0.746
32	50	0.15	991	0.552
32	50	0.15	992	0.282
32	50	0.15	993	0.334
32	50	0.15	994	0.166
32	50	0.15	995	0.589
32	50	0.15	996	0.881
32	50	0.15	997	0.805
32	50	0.15	998	0.109
32	50	0.15	999	0.883
32	50	0.2	0	0.226
32	50	0.2	1	0.282
32	50	0.2	2	0.654
32	50	0.2	3	0.636
32	50	0.2	4	0.462
32	50	0.2	5	0.758
32	50	0.2	6	0.634
32	50	0.2	7	0.062
32	50	0.2	8	0.964
32	50	0.2	9	0.646
32	50	0.2	10	0.67
32	50	0.2	11	0.849
32	50	0.2	12	0.85
32	50	0.2	13	0.709
32	50	0.2	14	0.734
32	50	0.2	15	0.226
32	50	0.2	16	0.297
32	50	0.2	17	0.375
32	50	0.2	18	0.969
32	50	0.2	19	0.756
32	50	0.2	20	0.997
32	50	0.2	21	0.73
32	50	0.2	22	0.716
32	50	0.2	23	0.903
32	50	0.2	24	0.613
32	50	0.2	25	0.484
32	50	0.2	26	0.95
32	50	0.2	27	0.494
32	50	0.2	28	0.996
32	50	0.2	29	0.85
32	50	0.2	30	0.076
32	50	0.2	31	0.628
32	50	0.2	32	0.982
32	50	0.2	33	0.947
32	50	0.2	34	0.013
32	50	0.2	35	0.891
32	50	0.2	36	0.998
32	50	0.2	37	0.991
32	50	0.2	38	0.305
32	50	0.2	39	0.948
32	50	0.2	40	0.575
32	50	0.2	41	0.775
32	50	0.2	42	0.108
32	50	0.2	43	0.072
32	50	0.2	44	0.246
32	50	0.2	45	0.225
32	50	0.2	46	0.136
32	50	0.2	47	0.684
32	50	0.2	48	0.378
32	50	0.2	49	0.278
32	50	0.2	50	0.913
32	50	0.2	51	0.973
32	50	0.2	52	0.563
32	50	0.2	53	0.968
32	50	0.2	54	0.976
32	50	0.2	55	0.456
32	50	0.2	56	0.965
32	50	0.2	57	0.793
32	50	0.2	58	0.938
32	50	0.2	59	0.717
32	50	0.2	60	0.58
32	50	0.2	61	0.304
32	50	0.2	62	0.467
32	50	0.2	63	0.695
32	50	0.2	64	0.469
32	50	0.2	65	0.992
32	50	0.2	66	0.735
32	50	0.2	67	0.148
32	50	0.2	68	0.543
32	50	0.2	69	0.67
32	50	0.2	70	0.78
32	50	0.2	71	0.639
32	50	0.2	72	0.786
32	50	0.2	73	0.813
32	50	0.2	74	0.908
32	50	0.2	75	0.104
32	50	0.2	76	0.039
32	50	0.2	77	0.517
32	50	0.2	78	0.999
32	50	0.2	79	0.861
32	50	0.2	80	0.97
32	50	0.2	81	0.434
32	50	0.2	82	0.763
32	50	0.2	83	0.131
32	50	0.2	84	0.514
32	50	0.2	85	0.469
32	50	0.2	86	0.268
32	50	0.2	87	0.992
32	50	0.2	88	0.983
32	50	0.2	89	0.026
32	50	0.2	90	0.352
32	50	0.2	91	0.353
32	50	0.2	92	0.349
32	50	0.2	93	0.887
32	50	0.2	94	0.977
32	50	0.2	95	0.763
32	50	0.2	96	0.612
32	50	0.2	97	0.369
32	50	0.2	98	0.197
32	50	0.2	99	0.926
32	50	0.2	100	0.074
32	50	0.2	101	0.999
32	50	0.2	102	0.431
32	50	0.2	103	0.512
32	50	0.2	104	0.256
32	50	0.2	105	0.302
32	50	0.2	106	0.713
32	50	0.2	107	0.911
32	50	0.2	108	0.976
32	50	0.2	109	0.577
32	50	0.2	110	0.155
32	50	0.2	111	0.902
32	50	0.2	112	0.644
32	50	0.2	113	0.245
32	50	0.2	114	0.98
32	50	0.2	115	0.804
32	50	0.2	116	0.824
32	50	0.2	117	0.739
32	50	0.2	118	0.132
32	50	0.2	119	0.329
32	50	0.2	120	0.804
32	50	0.2	121	0.904
32	50	0.2	122	0.938
32	50	0.2	123	0.931
32	50	0.2	124	0.902
32	50	0.2	125	0.308
32	50	0.2	126	0.148
32	50	0.2	127	0.688
32	50	0.2	128	0.282
32	50	0.2	129	0.644
32	50	0.2	130	0.141
32	50	0.2	131	0.991
32	50	0.2	132	0.76
32	50	0.2	133	0.82
32	50	0.2	134	0.528
32	50	0.2	135	0.901
32	50	0.2	136	0.7
32	50	0.2	137	0.669
32	50	0.2	138	0.215
32	50	0.2	139	0.627
32	50	0.2	140	0.445
32	50	0.2	141	0.239
32	50	0.2	142	0.519
32	50	0.2	143	0.729
32	50	0.2	144	0.724
32	50	0.2	145	0.505
32	50	0.2	146	0.441
32	50	0.2	147	0.801
32	50	0.2	148	0.664
32	50	0.2	149	0.369
32	50	0.2	150	0.844
32	50	0.2	151	0.724
32	50	0.2	152	0.599
32	50	0.2	153	0.828
32	50	0.2	154	0.679
32	50	0.2	155	0.756
32	50	0.2	156	0.304
32	50	0.2	157	0.963
32	50	0.2	158	0.94
32	50	0.2	159	0.991
32	50	0.2	160	0.639
32	50	0.2	161	0.958
32	50	0.2	162	0.198
32	50	0.2	163	0.553
32	50	0.2	164	0.482
32	50	0.2	165	0.872
32	50	0.2	166	0.98
32	50	0.2	167	0.278
32	50	0.2	168	0.932
32	50	0.2	169	0.324
32	50	0.2	170	0.949
32	50	0.2	171	0.93
32	50	0.2	172	0.317
32	50	0.2	173	0.581
32	50	0.2	174	0.578
32	50	0.2	175	0.712
32	50	0.2	176	0.724
32	50	0.2	177	0.756
32	50	0.2	178	0.667
32	50	0.2	179	0.465
32	50	0.2	180	0.55
32	50	0.2	181	0.843
32	50	0.2	182	0.367
32	50	0.2	183	0.796
32	50	0.2	184	0.525
32	50	0.2	185	0.988
32	50	0.2	186	0.959
32	50	0.2	187	0.645
32	50	0.2	188	0.004
32	50	0.2	189	0.502
32	50	0.2	190	0.817
32	50	0.2	191	0.86
32	50	0.2	192	0.676
32	50	0.2	193	0.681
32	50	0.2	194	0.105
32	50	0.2	195	0.206
32	50	0.2	196	0.847
32	50	0.2	197	0.933
32	50	0.2	198	0.681
32	50	0.2	199	0.216
32	50	0.2	200	0.642
32	50	0.2	201	0.954
32	50	0.2	202	0.784
32	50	0.2	203	0.951
32	50	0.2	204	0.372
32	50	0.2	205	0.792
32	50	0.2	206	0.351
32	50	0.2	207	0.868
32	50	0.2	208	0.522
32	50	0.2	209	0.986
32	50	0.2	210	0.652
32	50	0.2	211	0.851
32	50	0.2	212	0.958
32	50	0.2	213	0.811
32	50	0.2	214	0.545
32	50	0.2	215	0.268
32	50	0.2	216	0.843
32	50	0.2	217	0.883
32	50	0.2	218	0.924
32	50	0.2	219	0.655
32	50	0.2	220	0.286
32	50	0.2	221	0.135
32	50	0.2	222	0.662
32	50	0.2	223	0.94
32	50	0.2	224	0.53
32	50	0.2	225	0.756
32	50	0.2	226	0.299
32	50	0.2	227	0.984
32	50	0.2	228	0.004
32	50	0.2	229	0.487
32	50	0.2	230	0.903
32	50	0.2	231	0.499
32	50	0.2	232	0.187
32	50	0.2	233	0.397
32	50	0.2	234	0.648
32	50	0.2	235	0.999
32	50	0.2	236	0.259
32	50	0.2	237	0.198
32	50	0.2	238	0.766
32	50	0.2	239	0.204
32	50	0.2	240	0.863
32	50	0.2	241	0.839
32	50	0.2	242	0.468
32	50	0.2	243	0.936
32	50	0.2	244	0.661
32	50	0.2	245	0.569
32	50	0.2	246	0.813
32	50	0.2	247	0.664
32	50	0.2	248	0.636
32	50	0.2	249	0.593
32	50	0.2	250	0.939
32	50	0.2	251	0.219
32	50	0.2	252	0.989
32	50	0.2	253	0.972
32	50	0.2	254	0.808
32	50	0.2	255	1.0
32	50	0.2	256	0.993
32	50	0.2	257	0.036
32	50	0.2	258	0.447
32	50	0.2	259	1.0
32	50	0.2	260	0.137
32	50	0.2	261	0.471
32	50	0.2	262	0.924
32	50	0.2	263	0.393
32	50	0.2	264	0.346
32	50	0.2	265	0.305
32	50	0.2	266	0.403
32	50	0.2	267	0.467
32	50	0.2	268	0.834
32	50	0.2	269	0.081
32	50	0.2	270	0.262
32	50	0.2	271	0.522
32	50	0.2	272	0.659
32	50	0.2	273	0.94
32	50	0.2	274	1.0
32	50	0.2	275	0.946
32	50	0.2	276	0.98
32	50	0.2	277	0.823
32	50	0.2	278	0.032
32	50	0.2	279	0.79
32	50	0.2	280	0.636
32	50	0.2	281	0.694
32	50	0.2	282	0.033
32	50	0.2	283	0.452
32	50	0.2	284	0.732
32	50	0.2	285	0.712
32	50	0.2	286	0.97
32	50	0.2	287	0.117
32	50	0.2	288	0.515
32	50	0.2	289	0.052
32	50	0.2	290	0.975
32	50	0.2	291	0.303
32	50	0.2	292	0.969
32	50	0.2	293	0.502
32	50	0.2	294	0.003
32	50	0.2	295	0.484
32	50	0.2	296	0.94
32	50	0.2	297	0.223
32	50	0.2	298	0.748
32	50	0.2	299	0.857
32	50	0.2	300	0.995
32	50	0.2	301	0.943
32	50	0.2	302	0.266
32	50	0.2	303	0.674
32	50	0.2	304	0.682
32	50	0.2	305	0.297
32	50	0.2	306	0.841
32	50	0.2	307	0.857
32	50	0.2	308	0.997
32	50	0.2	309	0.135
32	50	0.2	310	0.804
32	50	0.2	311	0.673
32	50	0.2	312	0.88
32	50	0.2	313	0.913
32	50	0.2	314	0.139
32	50	0.2	315	0.958
32	50	0.2	316	0.404
32	50	0.2	317	0.557
32	50	0.2	318	0.401
32	50	0.2	319	0.751
32	50	0.2	320	0.425
32	50	0.2	321	0.288
32	50	0.2	322	0.485
32	50	0.2	323	0.447
32	50	0.2	324	0.881
32	50	0.2	325	0.924
32	50	0.2	326	0.224
32	50	0.2	327	0.933
32	50	0.2	328	0.394
32	50	0.2	329	0.606
32	50	0.2	330	0.675
32	50	0.2	331	0.582
32	50	0.2	332	0.873
32	50	0.2	333	0.717
32	50	0.2	334	0.963
32	50	0.2	335	0.829
32	50	0.2	336	0.9
32	50	0.2	337	0.768
32	50	0.2	338	0.341
32	50	0.2	339	0.761
32	50	0.2	340	0.492
32	50	0.2	341	0.932
32	50	0.2	342	0.798
32	50	0.2	343	0.611
32	50	0.2	344	0.848
32	50	0.2	345	0.312
32	50	0.2	346	0.391
32	50	0.2	347	0.061
32	50	0.2	348	0.966
32	50	0.2	349	0.695
32	50	0.2	350	0.736
32	50	0.2	351	0.967
32	50	0.2	352	0.05
32	50	0.2	353	0.701
32	50	0.2	354	0.095
32	50	0.2	355	0.602
32	50	0.2	356	0.679
32	50	0.2	357	0.183
32	50	0.2	358	0.387
32	50	0.2	359	0.44
32	50	0.2	360	0.917
32	50	0.2	361	0.735
32	50	0.2	362	0.736
32	50	0.2	363	0.858
32	50	0.2	364	0.838
32	50	0.2	365	0.486
32	50	0.2	366	0.934
32	50	0.2	367	0.764
32	50	0.2	368	0.86
32	50	0.2	369	0.948
32	50	0.2	370	0.43
32	50	0.2	371	0.983
32	50	0.2	372	0.953
32	50	0.2	373	0.428
32	50	0.2	374	0.392
32	50	0.2	375	0.017
32	50	0.2	376	0.993
32	50	0.2	377	0.845
32	50	0.2	378	0.821
32	50	0.2	379	0.141
32	50	0.2	380	0.965
32	50	0.2	381	0.803
32	50	0.2	382	0.563
32	50	0.2	383	0.252
32	50	0.2	384	0.924
32	50	0.2	385	0.764
32	50	0.2	386	0.787
32	50	0.2	387	0.675
32	50	0.2	388	0.995
32	50	0.2	389	0.405
32	50	0.2	390	0.635
32	50	0.2	391	0.129
32	50	0.2	392	0.406
32	50	0.2	393	0.375
32	50	0.2	394	0.937
32	50	0.2	395	0.679
32	50	0.2	396	0.424
32	50	0.2	397	0.974
32	50	0.2	398	0.95
32	50	0.2	399	0.992
32	50	0.2	400	0.879
32	50	0.2	401	0.625
32	50	0.2	402	0.756
32	50	0.2	403	0.604
32	50	0.2	404	0.458
32	50	0.2	405	0.794
32	50	0.2	406	0.961
32	50	0.2	407	0.9
32	50	0.2	408	0.633
32	50	0.2	409	0.181
32	50	0.2	410	0.511
32	50	0.2	411	0.968
32	50	0.2	412	0.609
32	50	0.2	413	0.251
32	50	0.2	414	0.922
32	50	0.2	415	0.676
32	50	0.2	416	0.091
32	50	0.2	417	0.367
32	50	0.2	418	0.977
32	50	0.2	419	0.019
32	50	0.2	420	0.985
32	50	0.2	421	0.461
32	50	0.2	422	0.883
32	50	0.2	423	0.789
32	50	0.2	424	0.958
32	50	0.2	425	0.082
32	50	0.2	426	0.281
32	50	0.2	427	0.701
32	50	0.2	428	0.321
32	50	0.2	429	0.711
32	50	0.2	430	0.885
32	50	0.2	431	0.929
32	50	0.2	432	0.216
32	50	0.2	433	0.854
32	50	0.2	434	0.845
32	50	0.2	435	0.849
32	50	0.2	436	0.89
32	50	0.2	437	0.633
32	50	0.2	438	0.955
32	50	0.2	439	0.682
32	50	0.2	440	0.288
32	50	0.2	441	0.542
32	50	0.2	442	0.585
32	50	0.2	443	0.726
32	50	0.2	444	0.976
32	50	0.2	445	0.885
32	50	0.2	446	0.55
32	50	0.2	447	0.55
32	50	0.2	448	0.83
32	50	0.2	449	0.987
32	50	0.2	450	0.456
32	50	0.2	451	0.902
32	50	0.2	452	0.902
32	50	0.2	453	0.91
32	50	0.2	454	0.803
32	50	0.2	455	0.93
32	50	0.2	456	0.936
32	50	0.2	457	0.129
32	50	0.2	458	0.336
32	50	0.2	459	0.554
32	50	0.2	460	0.947
32	50	0.2	461	0.019
32	50	0.2	462	0.653
32	50	0.2	463	0.866
32	50	0.2	464	0.844
32	50	0.2	465	0.859
32	50	0.2	466	0.306
32	50	0.2	467	0.538
32	50	0.2	468	0.681
32	50	0.2	469	0.222
32	50	0.2	470	0.025
32	50	0.2	471	0.554
32	50	0.2	472	0.681
32	50	0.2	473	0.627
32	50	0.2	474	0.853
32	50	0.2	475	0.655
32	50	0.2	476	0.999
32	50	0.2	477	0.081
32	50	0.2	478	0.911
32	50	0.2	479	0.702
32	50	0.2	480	0.881
32	50	0.2	481	0.645
32	50	0.2	482	0.182
32	50	0.2	483	0.492
32	50	0.2	484	0.327
32	50	0.2	485	0.859
32	50	0.2	486	0.281
32	50	0.2	487	0.981
32	50	0.2	488	0.947
32	50	0.2	489	0.037
32	50	0.2	490	0.103
32	50	0.2	491	0.622
32	50	0.2	492	0.977
32	50	0.2	493	0.325
32	50	0.2	494	0.381
32	50	0.2	495	0.772
32	50	0.2	496	0.421
32	50	0.2	497	0.789
32	50	0.2	498	0.692
32	50	0.2	499	0.186
32	50	0.2	500	0.887
32	50	0.2	501	0.78
32	50	0.2	502	0.73
32	50	0.2	503	0.561
32	50	0.2	504	0.464
32	50	0.2	505	0.52
32	50	0.2	506	0.681
32	50	0.2	507	0.961
32	50	0.2	508	0.4
32	50	0.2	509	0.391
32	50	0.2	510	0.664
32	50	0.2	511	0.718
32	50	0.2	512	0.941
32	50	0.2	513	0.374
32	50	0.2	514	0.631
32	50	0.2	515	0.23
32	50	0.2	516	0.569
32	50	0.2	517	0.624
32	50	0.2	518	0.333
32	50	0.2	519	0.482
32	50	0.2	520	0.276
32	50	0.2	521	0.746
32	50	0.2	522	0.902
32	50	0.2	523	0.865
32	50	0.2	524	0.977
32	50	0.2	525	0.964
32	50	0.2	526	0.478
32	50	0.2	527	0.557
32	50	0.2	528	0.865
32	50	0.2	529	0.525
32	50	0.2	530	0.209
32	50	0.2	531	0.49
32	50	0.2	532	0.842
32	50	0.2	533	0.767
32	50	0.2	534	0.901
32	50	0.2	535	0.446
32	50	0.2	536	0.922
32	50	0.2	537	0.959
32	50	0.2	538	0.831
32	50	0.2	539	0.634
32	50	0.2	540	0.999
32	50	0.2	541	0.113
32	50	0.2	542	0.26
32	50	0.2	543	0.816
32	50	0.2	544	0.311
32	50	0.2	545	0.575
32	50	0.2	546	0.968
32	50	0.2	547	0.066
32	50	0.2	548	0.522
32	50	0.2	549	0.745
32	50	0.2	550	0.632
32	50	0.2	551	0.94
32	50	0.2	552	0.089
32	50	0.2	553	0.844
32	50	0.2	554	0.021
32	50	0.2	555	0.25
32	50	0.2	556	0.497
32	50	0.2	557	0.732
32	50	0.2	558	0.774
32	50	0.2	559	0.955
32	50	0.2	560	0.019
32	50	0.2	561	0.517
32	50	0.2	562	0.676
32	50	0.2	563	0.01
32	50	0.2	564	0.213
32	50	0.2	565	0.949
32	50	0.2	566	0.34
32	50	0.2	567	0.296
32	50	0.2	568	0.413
32	50	0.2	569	0.605
32	50	0.2	570	0.627
32	50	0.2	571	0.944
32	50	0.2	572	0.942
32	50	0.2	573	0.371
32	50	0.2	574	0.148
32	50	0.2	575	0.522
32	50	0.2	576	0.862
32	50	0.2	577	0.585
32	50	0.2	578	0.858
32	50	0.2	579	0.746
32	50	0.2	580	0.378
32	50	0.2	581	0.783
32	50	0.2	582	0.375
32	50	0.2	583	0.463
32	50	0.2	584	0.867
32	50	0.2	585	0.691
32	50	0.2	586	0.916
32	50	0.2	587	0.964
32	50	0.2	588	0.389
32	50	0.2	589	0.812
32	50	0.2	590	0.63
32	50	0.2	591	0.92
32	50	0.2	592	0.868
32	50	0.2	593	0.776
32	50	0.2	594	0.923
32	50	0.2	595	0.91
32	50	0.2	596	0.958
32	50	0.2	597	0.752
32	50	0.2	598	0.759
32	50	0.2	599	0.319
32	50	0.2	600	0.557
32	50	0.2	601	0.936
32	50	0.2	602	0.479
32	50	0.2	603	0.922
32	50	0.2	604	0.987
32	50	0.2	605	0.983
32	50	0.2	606	0.794
32	50	0.2	607	0.564
32	50	0.2	608	0.555
32	50	0.2	609	0.194
32	50	0.2	610	0.152
32	50	0.2	611	0.186
32	50	0.2	612	0.235
32	50	0.2	613	0.987
32	50	0.2	614	0.811
32	50	0.2	615	0.647
32	50	0.2	616	0.862
32	50	0.2	617	0.946
32	50	0.2	618	0.779
32	50	0.2	619	0.488
32	50	0.2	620	0.955
32	50	0.2	621	0.437
32	50	0.2	622	0.898
32	50	0.2	623	0.466
32	50	0.2	624	0.017
32	50	0.2	625	0.817
32	50	0.2	626	0.095
32	50	0.2	627	0.074
32	50	0.2	628	0.603
32	50	0.2	629	0.946
32	50	0.2	630	0.226
32	50	0.2	631	0.516
32	50	0.2	632	0.309
32	50	0.2	633	0.565
32	50	0.2	634	0.842
32	50	0.2	635	0.86
32	50	0.2	636	0.771
32	50	0.2	637	0.724
32	50	0.2	638	0.517
32	50	0.2	639	0.83
32	50	0.2	640	0.265
32	50	0.2	641	0.065
32	50	0.2	642	0.028
32	50	0.2	643	0.904
32	50	0.2	644	0.885
32	50	0.2	645	0.962
32	50	0.2	646	0.152
32	50	0.2	647	0.119
32	50	0.2	648	0.155
32	50	0.2	649	0.573
32	50	0.2	650	0.904
32	50	0.2	651	0.254
32	50	0.2	652	0.694
32	50	0.2	653	0.998
32	50	0.2	654	0.344
32	50	0.2	655	0.908
32	50	0.2	656	0.338
32	50	0.2	657	0.122
32	50	0.2	658	0.816
32	50	0.2	659	0.045
32	50	0.2	660	0.757
32	50	0.2	661	0.461
32	50	0.2	662	0.457
32	50	0.2	663	0.531
32	50	0.2	664	0.71
32	50	0.2	665	0.413
32	50	0.2	666	0.888
32	50	0.2	667	0.547
32	50	0.2	668	0.587
32	50	0.2	669	1.0
32	50	0.2	670	0.309
32	50	0.2	671	0.266
32	50	0.2	672	0.219
32	50	0.2	673	0.887
32	50	0.2	674	0.499
32	50	0.2	675	1.0
32	50	0.2	676	0.786
32	50	0.2	677	0.91
32	50	0.2	678	0.753
32	50	0.2	679	0.391
32	50	0.2	680	0.648
32	50	0.2	681	0.814
32	50	0.2	682	0.941
32	50	0.2	683	0.51
32	50	0.2	684	0.568
32	50	0.2	685	0.959
32	50	0.2	686	0.159
32	50	0.2	687	0.606
32	50	0.2	688	0.757
32	50	0.2	689	0.878
32	50	0.2	690	0.086
32	50	0.2	691	0.855
32	50	0.2	692	0.779
32	50	0.2	693	0.632
32	50	0.2	694	0.462
32	50	0.2	695	0.908
32	50	0.2	696	0.313
32	50	0.2	697	0.488
32	50	0.2	698	0.543
32	50	0.2	699	0.589
32	50	0.2	700	0.454
32	50	0.2	701	0.502
32	50	0.2	702	0.994
32	50	0.2	703	0.643
32	50	0.2	704	0.426
32	50	0.2	705	0.945
32	50	0.2	706	0.916
32	50	0.2	707	0.936
32	50	0.2	708	0.946
32	50	0.2	709	0.265
32	50	0.2	710	0.772
32	50	0.2	711	0.565
32	50	0.2	712	0.636
32	50	0.2	713	0.739
32	50	0.2	714	0.547
32	50	0.2	715	0.816
32	50	0.2	716	0.639
32	50	0.2	717	0.447
32	50	0.2	718	0.049
