N	G	Cov	Iteration	dist_percent
50	64	0.2	618	0.107
50	64	0.2	619	0.555
50	64	0.2	620	0.874
50	64	0.2	621	0.31
50	64	0.2	622	0.961
50	64	0.2	623	0.929
50	64	0.2	624	0.788
50	64	0.2	625	0.825
50	64	0.2	626	0.525
50	64	0.2	627	0.997
50	64	0.2	628	0.454
50	64	0.2	629	0.882
50	64	0.2	630	0.99
50	64	0.2	631	0.974
50	64	0.2	632	0.984
50	64	0.2	633	0.473
50	64	0.2	634	0.919
50	64	0.2	635	0.741
50	64	0.2	636	0.88
50	64	0.2	637	0.56
50	64	0.2	638	0.676
50	64	0.2	639	0.99
50	64	0.2	640	0.609
50	64	0.2	641	0.289
50	64	0.2	642	0.985
50	64	0.2	643	0.622
50	64	0.2	644	0.688
50	64	0.2	645	0.872
50	64	0.2	646	0.685
50	64	0.2	647	0.984
50	64	0.2	648	0.54
50	64	0.2	649	0.374
50	64	0.2	650	0.707
50	64	0.2	651	0.549
50	64	0.2	652	0.73
50	64	0.2	653	0.498
50	64	0.2	654	0.993
50	64	0.2	655	0.92
50	64	0.2	656	0.729
50	64	0.2	657	0.105
50	64	0.2	658	0.674
50	64	0.2	659	0.473
50	64	0.2	660	0.588
50	64	0.2	661	0.636
50	64	0.2	662	0.921
50	64	0.2	663	0.758
50	64	0.2	664	0.586
50	64	0.2	665	0.237
50	64	0.2	666	0.439
50	64	0.2	667	0.316
50	64	0.2	668	0.988
50	64	0.2	669	0.991
50	64	0.2	670	0.776
50	64	0.2	671	0.928
50	64	0.2	672	0.723
50	64	0.2	673	0.103
50	64	0.2	674	0.942
50	64	0.2	675	0.979
50	64	0.2	676	0.659
50	64	0.2	677	0.952
50	64	0.2	678	0.709
50	64	0.2	679	0.939
50	64	0.2	680	0.995
50	64	0.2	681	0.874
50	64	0.2	682	0.844
50	64	0.2	683	0.457
50	64	0.2	684	0.991
50	64	0.2	685	0.09
50	64	0.2	686	0.635
50	64	0.2	687	0.269
50	64	0.2	688	0.783
50	64	0.2	689	0.838
50	64	0.2	690	0.688
50	64	0.2	691	0.783
50	64	0.2	692	0.32
50	64	0.2	693	0.99
50	64	0.2	694	0.168
50	64	0.2	695	1.0
50	64	0.2	696	0.903
50	64	0.2	697	0.909
50	64	0.2	698	0.715
50	64	0.2	699	0.994
50	64	0.2	700	0.808
50	64	0.2	701	0.296
50	64	0.2	702	0.627
50	64	0.2	703	0.229
50	64	0.2	704	0.944
50	64	0.2	705	0.542
50	64	0.2	706	0.545
50	64	0.2	707	0.989
50	64	0.2	708	0.776
50	64	0.2	709	0.841
50	64	0.2	710	0.908
50	64	0.2	711	0.623
50	64	0.2	712	0.117
50	64	0.2	713	0.652
50	64	0.2	714	0.818
50	64	0.2	715	0.748
50	64	0.2	716	0.211
50	64	0.2	717	0.984
50	64	0.2	718	0.985
50	64	0.2	719	0.999
50	64	0.2	720	0.735
50	64	0.2	721	0.988
50	64	0.2	722	0.761
50	64	0.2	723	0.996
50	64	0.2	724	0.628
50	64	0.2	725	0.916
50	64	0.2	726	0.312
50	64	0.2	727	0.991
50	64	0.2	728	0.817
50	64	0.2	729	0.859
50	64	0.2	730	0.936
50	64	0.2	731	0.901
50	64	0.2	732	0.921
50	64	0.2	733	0.778
50	64	0.2	734	0.633
50	64	0.2	735	0.992
50	64	0.2	736	0.841
50	64	0.2	737	0.019
50	64	0.2	738	0.895
50	64	0.2	739	0.97
50	64	0.2	740	0.695
50	64	0.2	741	0.356
50	64	0.2	742	0.987
50	64	0.2	743	0.972
50	64	0.2	744	0.819
50	64	0.2	745	0.469
50	64	0.2	746	0.944
50	64	0.2	747	0.317
50	64	0.2	748	0.466
50	64	0.2	749	0.997
50	64	0.2	750	0.654
50	64	0.2	751	0.985
50	64	0.2	752	0.979
50	64	0.2	753	0.617
50	64	0.2	754	0.847
50	64	0.2	755	0.929
50	64	0.2	756	0.945
50	64	0.2	757	0.565
50	64	0.2	758	0.998
50	64	0.2	759	0.681
50	64	0.2	760	0.939
50	64	0.2	761	0.968
50	64	0.2	762	0.37
50	64	0.2	763	0.792
50	64	0.2	764	0.804
50	64	0.2	765	0.645
50	64	0.2	766	0.857
50	64	0.2	767	0.993
50	64	0.2	768	0.253
50	64	0.2	769	0.186
50	64	0.2	770	0.855
50	64	0.2	771	0.892
50	64	0.2	772	0.816
50	64	0.2	773	0.642
50	64	0.2	774	0.975
50	64	0.2	775	0.513
50	64	0.2	776	0.556
50	64	0.2	777	0.535
50	64	0.2	778	0.9
50	64	0.2	779	0.905
50	64	0.2	780	0.901
50	64	0.2	781	0.209
50	64	0.2	782	0.711
50	64	0.2	783	0.607
50	64	0.2	784	0.85
50	64	0.2	785	0.11
50	64	0.2	786	0.5
50	64	0.2	787	0.81
50	64	0.2	788	0.622
50	64	0.2	789	0.859
50	64	0.2	790	0.991
50	64	0.2	791	0.144
50	64	0.2	792	0.56
50	64	0.2	793	0.872
50	64	0.2	794	0.616
50	64	0.2	795	0.717
50	64	0.2	796	0.873
50	64	0.2	797	0.707
50	64	0.2	798	0.99
50	64	0.2	799	0.946
50	64	0.2	800	0.753
50	64	0.2	801	0.916
50	64	0.2	802	0.007
50	64	0.2	803	0.885
50	64	0.2	804	0.994
50	64	0.2	805	0.673
50	64	0.2	806	0.803
50	64	0.2	807	0.833
50	64	0.2	808	0.844
50	64	0.2	809	0.709
50	64	0.2	810	0.882
50	64	0.2	811	1.0
50	64	0.2	812	0.634
50	64	0.2	813	0.99
50	64	0.2	814	0.755
50	64	0.2	815	0.979
50	64	0.2	816	0.479
50	64	0.2	817	0.823
50	64	0.2	818	0.924
50	64	0.2	819	0.886
50	64	0.2	820	0.998
50	64	0.2	821	0.462
50	64	0.2	822	0.996
50	64	0.2	823	0.255
50	64	0.2	824	0.738
50	64	0.2	825	0.889
50	64	0.2	826	0.923
50	64	0.2	827	0.966
50	64	0.2	828	0.337
50	64	0.2	829	0.874
50	64	0.2	830	0.902
50	64	0.2	831	0.386
50	64	0.2	832	0.981
50	64	0.2	833	0.088
50	64	0.2	834	0.951
50	64	0.2	835	0.914
50	64	0.2	836	0.872
50	64	0.2	837	0.626
50	64	0.2	838	0.943
50	64	0.2	839	0.937
50	64	0.2	840	0.645
50	64	0.2	841	0.328
50	64	0.2	842	0.596
50	64	0.2	843	0.981
50	64	0.2	844	0.791
50	64	0.2	845	0.945
50	64	0.2	846	0.995
50	64	0.2	847	0.695
50	64	0.2	848	0.991
50	64	0.2	849	0.847
50	64	0.2	850	0.299
50	64	0.2	851	0.611
50	64	0.2	852	0.909
50	64	0.2	853	0.88
50	64	0.2	854	0.389
50	64	0.2	855	0.649
50	64	0.2	856	0.402
50	64	0.2	857	0.906
50	64	0.2	858	0.713
50	64	0.2	859	0.409
50	64	0.2	860	0.521
50	64	0.2	861	0.776
50	64	0.2	862	0.611
50	64	0.2	863	0.995
50	64	0.2	864	0.838
50	64	0.2	865	0.845
50	64	0.2	866	0.927
50	64	0.2	867	0.853
50	64	0.2	868	0.706
50	64	0.2	869	0.225
50	64	0.2	870	0.994
50	64	0.2	871	0.472
50	64	0.2	872	0.883
50	64	0.2	873	0.463
50	64	0.2	874	0.654
50	64	0.2	875	0.955
50	64	0.2	876	0.935
50	64	0.2	877	0.972
50	64	0.2	878	0.907
50	64	0.2	879	0.504
50	64	0.2	880	0.337
50	64	0.2	881	0.768
50	64	0.2	882	0.9
50	64	0.2	883	0.9
50	64	0.2	884	0.963
50	64	0.2	885	0.877
50	64	0.2	886	0.453
50	64	0.2	887	0.934
50	64	0.2	888	0.817
50	64	0.2	889	0.337
50	64	0.2	890	0.392
50	64	0.2	891	0.846
50	64	0.2	892	0.874
50	64	0.2	893	0.283
50	64	0.2	894	0.553
50	64	0.2	895	0.164
50	64	0.2	896	0.804
50	64	0.2	897	0.81
50	64	0.2	898	1.0
50	64	0.2	899	0.745
50	64	0.2	900	0.818
50	64	0.2	901	0.094
50	64	0.2	902	0.629
50	64	0.2	903	0.842
50	64	0.2	904	0.995
50	64	0.2	905	0.988
50	64	0.2	906	0.464
50	64	0.2	907	0.926
50	64	0.2	908	0.451
50	64	0.2	909	0.635
50	64	0.2	910	0.597
50	64	0.2	911	0.914
50	64	0.2	912	0.414
50	64	0.2	913	0.077
50	64	0.2	914	0.998
50	64	0.2	915	0.975
50	64	0.2	916	0.77
50	64	0.2	917	0.822
50	64	0.2	918	0.58
50	64	0.2	919	0.383
50	64	0.2	920	0.878
50	64	0.2	921	0.834
50	64	0.2	922	0.929
50	64	0.2	923	0.673
50	64	0.2	924	0.968
50	64	0.2	925	0.804
50	64	0.2	926	0.277
50	64	0.2	927	0.902
50	64	0.2	928	0.376
50	64	0.2	929	0.997
50	64	0.2	930	0.951
50	64	0.2	931	0.647
50	64	0.2	932	0.795
50	64	0.2	933	0.969
50	64	0.2	934	0.999
50	64	0.2	935	0.843
50	64	0.2	936	0.722
50	64	0.2	937	0.729
50	64	0.2	938	0.684
50	64	0.2	939	0.982
50	64	0.2	940	0.969
50	64	0.2	941	0.805
50	64	0.2	942	0.888
50	64	0.2	943	0.019
50	64	0.2	944	0.76
50	64	0.2	945	0.799
50	64	0.2	946	0.898
50	64	0.2	947	0.686
50	64	0.2	948	0.282
50	64	0.2	949	0.963
50	64	0.2	950	0.99
50	64	0.2	951	0.833
50	64	0.2	952	0.498
50	64	0.2	953	0.105
50	64	0.2	954	0.672
50	64	0.2	955	0.411
50	64	0.2	956	0.851
50	64	0.2	957	0.566
50	64	0.2	958	0.18
50	64	0.2	959	0.97
50	64	0.2	960	0.541
50	64	0.2	961	0.585
50	64	0.2	962	0.564
50	64	0.2	963	0.925
50	64	0.2	964	0.947
50	64	0.2	965	0.992
50	64	0.2	966	0.982
50	64	0.2	967	0.99
50	64	0.2	968	0.394
50	64	0.2	969	0.992
50	64	0.2	970	0.963
50	64	0.2	971	0.734
50	64	0.2	972	0.285
50	64	0.2	973	0.767
50	64	0.2	974	0.376
50	64	0.2	975	0.408
50	64	0.2	976	0.831
50	64	0.2	977	0.963
50	64	0.2	978	0.624
50	64	0.2	979	0.792
50	64	0.2	980	0.814
50	64	0.2	981	0.844
50	64	0.2	982	1.0
50	64	0.2	983	0.467
50	64	0.2	984	0.956
50	64	0.2	985	0.276
50	64	0.2	986	0.895
50	64	0.2	987	0.931
50	64	0.2	988	1.0
50	64	0.2	989	0.743
50	64	0.2	990	0.805
50	64	0.2	991	0.978
50	64	0.2	992	0.611
50	64	0.2	993	0.773
50	64	0.2	994	0.977
50	64	0.2	995	0.318
50	64	0.2	996	0.782
50	64	0.2	997	0.983
50	64	0.2	998	0.613
50	64	0.2	999	0.927
50	128	0.1	0	0.815
50	128	0.1	1	0.536
50	128	0.1	2	0.957
50	128	0.1	3	0.883
50	128	0.1	4	0.156
50	128	0.1	5	0.891
50	128	0.1	6	0.356
50	128	0.1	7	0.232
50	128	0.1	8	0.086
50	128	0.1	9	0.957
50	128	0.1	10	0.397
50	128	0.1	11	0.154
50	128	0.1	12	0.696
50	128	0.1	13	0.841
50	128	0.1	14	0.596
50	128	0.1	15	0.366
50	128	0.1	16	0.277
50	128	0.1	17	0.714
50	128	0.1	18	0.253
50	128	0.1	19	0.641
50	128	0.1	20	0.835
50	128	0.1	21	0.401
50	128	0.1	22	0.997
50	128	0.1	23	0.59
50	128	0.1	24	0.165
50	128	0.1	25	0.418
50	128	0.1	26	0.295
50	128	0.1	27	0.564
50	128	0.1	28	0.216
50	128	0.1	29	0.935
50	128	0.1	30	0.265
50	128	0.1	31	0.221
50	128	0.1	32	0.85
50	128	0.1	33	0.891
50	128	0.1	34	0.445
50	128	0.1	35	0.766
50	128	0.1	36	0.977
50	128	0.1	37	0.902
50	128	0.1	38	0.776
50	128	0.1	39	0.455
50	128	0.1	40	0.397
50	128	0.1	41	0.907
50	128	0.1	42	0.584
50	128	0.1	43	0.64
50	128	0.1	44	0.172
50	128	0.1	45	0.397
50	128	0.1	46	0.258
50	128	0.1	47	0.938
50	128	0.1	48	0.533
50	128	0.1	49	0.591
50	128	0.1	50	0.805
50	128	0.1	51	0.963
50	128	0.1	52	0.6
50	128	0.1	53	0.924
50	128	0.1	54	0.208
50	128	0.1	55	0.527
50	128	0.1	56	0.858
50	128	0.1	57	0.353
50	128	0.1	58	0.975
50	128	0.1	59	0.442
50	128	0.1	60	0.771
50	128	0.1	61	0.593
50	128	0.1	62	0.009
50	128	0.1	63	0.675
50	128	0.1	64	0.474
50	128	0.1	65	0.477
50	128	0.1	66	0.657
50	128	0.1	67	0.087
50	128	0.1	68	0.884
50	128	0.1	69	0.89
50	128	0.1	70	0.687
50	128	0.1	71	0.385
50	128	0.1	72	0.915
50	128	0.1	73	0.263
50	128	0.1	74	0.866
50	128	0.1	75	0.608
50	128	0.1	76	0.387
50	128	0.1	77	0.663
50	128	0.1	78	0.178
50	128	0.1	79	0.062
50	128	0.1	80	0.901
50	128	0.1	81	0.683
50	128	0.1	82	0.375
50	128	0.1	83	0.965
50	128	0.1	84	0.603
50	128	0.1	85	0.828
50	128	0.1	86	0.358
50	128	0.1	87	0.622
50	128	0.1	88	0.954
50	128	0.1	89	0.923
50	128	0.1	90	0.799
50	128	0.1	91	0.282
50	128	0.1	92	0.858
50	128	0.1	93	0.331
50	128	0.1	94	0.717
50	128	0.1	95	0.626
50	128	0.1	96	0.059
50	128	0.1	97	0.582
50	128	0.1	98	0.876
50	128	0.1	99	0.562
50	128	0.1	100	0.507
50	128	0.1	101	0.313
50	128	0.1	102	0.761
50	128	0.1	103	0.042
50	128	0.1	104	0.996
50	128	0.1	105	0.86
50	128	0.1	106	0.737
50	128	0.1	107	0.925
50	128	0.1	108	0.176
50	128	0.1	109	0.034
50	128	0.1	110	0.012
50	128	0.1	111	0.824
50	128	0.1	112	0.873
50	128	0.1	113	0.619
50	128	0.1	114	0.192
50	128	0.1	115	0.791
50	128	0.1	116	0.805
50	128	0.1	117	0.952
50	128	0.1	118	0.486
50	128	0.1	119	0.729
50	128	0.1	120	0.923
50	128	0.1	121	0.975
50	128	0.1	122	0.395
50	128	0.1	123	0.318
50	128	0.1	124	0.167
50	128	0.1	125	0.773
50	128	0.1	126	0.237
50	128	0.1	127	0.866
50	128	0.1	128	0.803
50	128	0.1	129	0.756
50	128	0.1	130	0.144
50	128	0.1	131	0.378
50	128	0.1	132	0.011
50	128	0.1	133	0.779
50	128	0.1	134	0.708
50	128	0.1	135	0.975
50	128	0.1	136	0.278
50	128	0.1	137	0.711
50	128	0.1	138	0.947
50	128	0.1	139	0.158
50	128	0.1	140	0.825
50	128	0.1	141	0.706
50	128	0.1	142	0.934
50	128	0.1	143	0.407
50	128	0.1	144	0.459
50	128	0.1	145	0.51
50	128	0.1	146	0.604
50	128	0.1	147	0.771
50	128	0.1	148	0.354
50	128	0.1	149	0.269
50	128	0.1	150	0.237
50	128	0.1	151	0.433
50	128	0.1	152	0.882
50	128	0.1	153	0.946
50	128	0.1	154	0.649
50	128	0.1	155	0.924
50	128	0.1	156	0.612
50	128	0.1	157	0.826
50	128	0.1	158	0.199
50	128	0.1	159	0.386
50	128	0.1	160	0.915
50	128	0.1	161	0.423
50	128	0.1	162	0.187
50	128	0.1	163	0.906
50	128	0.1	164	0.301
50	128	0.1	165	0.555
50	128	0.1	166	0.046
50	128	0.1	167	0.243
50	128	0.1	168	0.802
50	128	0.1	169	0.655
50	128	0.1	170	0.043
50	128	0.1	171	0.157
50	128	0.1	172	0.431
50	128	0.1	173	0.89
50	128	0.1	174	0.912
50	128	0.1	175	0.006
50	128	0.1	176	0.862
50	128	0.1	177	0.81
50	128	0.1	178	0.416
50	128	0.1	179	0.705
50	128	0.1	180	0.5
50	128	0.1	181	0.977
50	128	0.1	182	0.202
50	128	0.1	183	0.405
50	128	0.1	184	0.713
50	128	0.1	185	0.583
50	128	0.1	186	0.641
50	128	0.1	187	0.34
50	128	0.1	188	0.583
50	128	0.1	189	0.442
50	128	0.1	190	0.251
50	128	0.1	191	0.554
50	128	0.1	192	0.989
50	128	0.1	193	0.685
50	128	0.1	194	0.545
50	128	0.1	195	0.15
50	128	0.1	196	0.113
50	128	0.1	197	0.625
50	128	0.1	198	0.776
50	128	0.1	199	0.242
50	128	0.1	200	0.487
50	128	0.1	201	0.997
50	128	0.1	202	0.685
50	128	0.1	203	0.341
50	128	0.1	204	0.068
50	128	0.1	205	0.374
50	128	0.1	206	0.178
50	128	0.1	207	0.702
50	128	0.1	208	0.678
50	128	0.1	209	0.517
50	128	0.1	210	0.669
50	128	0.1	211	0.598
50	128	0.1	212	0.6
50	128	0.1	213	0.265
50	128	0.1	214	0.655
50	128	0.1	215	0.738
50	128	0.1	216	0.987
50	128	0.1	217	0.745
50	128	0.1	218	0.723
50	128	0.1	219	0.393
50	128	0.1	220	0.259
50	128	0.1	221	0.807
50	128	0.1	222	0.039
50	128	0.1	223	0.961
50	128	0.1	224	0.594
50	128	0.1	225	0.451
50	128	0.1	226	0.684
50	128	0.1	227	0.536
50	128	0.1	228	0.013
50	128	0.1	229	0.171
50	128	0.1	230	0.593
50	128	0.1	231	0.806
50	128	0.1	232	0.951
50	128	0.1	233	0.428
50	128	0.1	234	0.734
50	128	0.1	235	0.75
50	128	0.1	236	0.348
50	128	0.1	237	0.38
50	128	0.1	238	0.773
50	128	0.1	239	0.01
50	128	0.1	240	0.828
50	128	0.1	241	0.455
50	128	0.1	242	0.976
50	128	0.1	243	0.089
50	128	0.1	244	0.21
50	128	0.1	245	0.639
50	128	0.1	246	0.38
50	128	0.1	247	0.96
50	128	0.1	248	0.715
50	128	0.1	249	0.56
50	128	0.1	250	0.521
50	128	0.1	251	0.616
50	128	0.1	252	0.113
50	128	0.1	253	0.76
50	128	0.1	254	0.171
50	128	0.1	255	0.919
50	128	0.1	256	0.025
50	128	0.1	257	0.415
50	128	0.1	258	0.722
50	128	0.1	259	0.874
50	128	0.1	260	0.891
50	128	0.1	261	0.78
50	128	0.1	262	0.638
50	128	0.1	263	0.601
50	128	0.1	264	0.519
50	128	0.1	265	0.823
50	128	0.1	266	0.771
50	128	0.1	267	0.868
50	128	0.1	268	0.056
50	128	0.1	269	0.211
50	128	0.1	270	0.884
50	128	0.1	271	0.832
50	128	0.1	272	0.519
50	128	0.1	273	0.41
50	128	0.1	274	0.498
50	128	0.1	275	0.777
50	128	0.1	276	0.55
50	128	0.1	277	0.435
50	128	0.1	278	0.982
50	128	0.1	279	0.186
50	128	0.1	280	0.951
50	128	0.1	281	0.066
50	128	0.1	282	0.763
50	128	0.1	283	0.054
50	128	0.1	284	0.306
50	128	0.1	285	0.538
50	128	0.1	286	0.351
50	128	0.1	287	0.723
50	128	0.1	288	0.289
50	128	0.1	289	0.045
50	128	0.1	290	0.932
50	128	0.1	291	0.019
50	128	0.1	292	0.961
50	128	0.1	293	0.983
50	128	0.1	294	0.846
50	128	0.1	295	0.571
50	128	0.1	296	0.904
50	128	0.1	297	0.73
50	128	0.1	298	0.739
50	128	0.1	299	0.941
50	128	0.1	300	0.828
50	128	0.1	301	0.743
50	128	0.1	302	0.59
50	128	0.1	303	0.914
50	128	0.1	304	0.185
50	128	0.1	305	0.925
50	128	0.1	306	0.932
50	128	0.1	307	0.477
50	128	0.1	308	0.563
50	128	0.1	309	0.224
50	128	0.1	310	0.112
50	128	0.1	311	0.245
50	128	0.1	312	0.938
50	128	0.1	313	0.38
50	128	0.1	314	0.125
50	128	0.1	315	0.137
50	128	0.1	316	0.996
50	128	0.1	317	0.494
50	128	0.1	318	0.184
50	128	0.1	319	0.851
50	128	0.1	320	0.718
50	128	0.1	321	0.771
50	128	0.1	322	0.996
50	128	0.1	323	0.146
50	128	0.1	324	0.357
50	128	0.1	325	0.588
50	128	0.1	326	0.672
50	128	0.1	327	0.945
50	128	0.1	328	0.733
50	128	0.1	329	0.64
50	128	0.1	330	0.82
50	128	0.1	331	0.425
50	128	0.1	332	0.97
50	128	0.1	333	0.141
50	128	0.1	334	0.73
50	128	0.1	335	0.212
50	128	0.1	336	0.623
50	128	0.1	337	0.199
50	128	0.1	338	0.485
50	128	0.1	339	0.815
50	128	0.1	340	0.68
50	128	0.1	341	0.928
50	128	0.1	342	0.157
50	128	0.1	343	0.234
50	128	0.1	344	0.936
50	128	0.1	345	0.238
50	128	0.1	346	0.196
50	128	0.1	347	0.159
50	128	0.1	348	0.487
50	128	0.1	349	0.586
50	128	0.1	350	0.057
50	128	0.1	351	0.317
50	128	0.1	352	0.437
50	128	0.1	353	0.304
50	128	0.1	354	0.857
50	128	0.1	355	0.912
50	128	0.1	356	0.08
50	128	0.1	357	0.968
50	128	0.1	358	0.971
50	128	0.1	359	0.523
50	128	0.1	360	0.343
50	128	0.1	361	0.122
50	128	0.1	362	0.966
50	128	0.1	363	0.792
50	128	0.1	364	0.223
50	128	0.1	365	0.47
50	128	0.1	366	0.753
50	128	0.1	367	0.498
50	128	0.1	368	0.271
50	128	0.1	369	0.674
50	128	0.1	370	0.065
50	128	0.1	371	0.195
50	128	0.1	372	0.56
50	128	0.1	373	0.512
50	128	0.1	374	0.079
50	128	0.1	375	0.606
50	128	0.1	376	0.943
50	128	0.1	377	0.411
50	128	0.1	378	0.154
50	128	0.1	379	0.776
50	128	0.1	380	0.534
50	128	0.1	381	0.96
50	128	0.1	382	0.373
50	128	0.1	383	0.486
50	128	0.1	384	0.985
50	128	0.1	385	0.106
50	128	0.1	386	0.294
50	128	0.1	387	0.727
50	128	0.1	388	0.029
50	128	0.1	389	0.843
50	128	0.1	390	0.253
50	128	0.1	391	0.309
50	128	0.1	392	0.912
50	128	0.1	393	0.861
50	128	0.1	394	0.986
50	128	0.1	395	0.044
50	128	0.1	396	0.923
50	128	0.1	397	0.776
50	128	0.1	398	0.851
50	128	0.1	399	0.927
50	128	0.1	400	0.627
50	128	0.1	401	0.448
50	128	0.1	402	0.748
50	128	0.1	403	0.673
50	128	0.1	404	0.775
50	128	0.1	405	0.041
50	128	0.1	406	0.949
50	128	0.1	407	0.528
50	128	0.1	408	0.763
50	128	0.1	409	0.643
50	128	0.1	410	0.456
50	128	0.1	411	0.335
50	128	0.1	412	0.545
50	128	0.1	413	0.904
50	128	0.1	414	0.687
50	128	0.1	415	0.568
50	128	0.1	416	0.852
50	128	0.1	417	0.849
50	128	0.1	418	0.676
50	128	0.1	419	0.989
50	128	0.1	420	0.089
50	128	0.1	421	0.094
50	128	0.1	422	0.857
50	128	0.1	423	0.043
50	128	0.1	424	0.585
50	128	0.1	425	0.412
50	128	0.1	426	0.072
50	128	0.1	427	0.555
50	128	0.1	428	0.769
50	128	0.1	429	0.372
50	128	0.1	430	0.388
50	128	0.1	431	0.986
50	128	0.1	432	0.252
50	128	0.1	433	0.998
50	128	0.1	434	0.184
50	128	0.1	435	0.595
50	128	0.1	436	0.908
50	128	0.1	437	0.502
50	128	0.1	438	0.749
50	128	0.1	439	0.13
50	128	0.1	440	0.176
50	128	0.1	441	0.176
50	128	0.1	442	0.494
50	128	0.1	443	0.279
50	128	0.1	444	0.86
50	128	0.1	445	0.11
50	128	0.1	446	0.447
50	128	0.1	447	0.214
50	128	0.1	448	0.752
50	128	0.1	449	0.995
50	128	0.1	450	0.74
50	128	0.1	451	0.584
50	128	0.1	452	0.991
50	128	0.1	453	0.178
50	128	0.1	454	0.37
50	128	0.1	455	0.999
50	128	0.1	456	0.829
50	128	0.1	457	0.858
50	128	0.1	458	0.414
50	128	0.1	459	0.327
50	128	0.1	460	0.38
50	128	0.1	461	0.188
50	128	0.1	462	0.227
50	128	0.1	463	0.746
50	128	0.1	464	0.324
50	128	0.1	465	0.898
50	128	0.1	466	0.774
50	128	0.1	467	0.046
50	128	0.1	468	0.815
50	128	0.1	469	0.87
50	128	0.1	470	0.869
50	128	0.1	471	0.941
50	128	0.1	472	0.746
50	128	0.1	473	0.191
50	128	0.1	474	0.696
50	128	0.1	475	0.93
50	128	0.1	476	0.315
50	128	0.1	477	0.865
50	128	0.1	478	0.946
50	128	0.1	479	0.805
50	128	0.1	480	0.351
50	128	0.1	481	0.724
50	128	0.1	482	0.448
50	128	0.1	483	0.828
50	128	0.1	484	0.616
50	128	0.1	485	0.51
50	128	0.1	486	0.283
50	128	0.1	487	0.802
50	128	0.1	488	0.952
50	128	0.1	489	0.84
50	128	0.1	490	0.175
50	128	0.1	491	0.718
50	128	0.1	492	0.082
50	128	0.1	493	0.741
50	128	0.1	494	0.182
50	128	0.1	495	0.791
50	128	0.1	496	0.67
50	128	0.1	497	0.745
50	128	0.1	498	0.62
50	128	0.1	499	0.303
50	128	0.1	500	0.681
50	128	0.1	501	0.861
50	128	0.1	502	0.79
50	128	0.1	503	0.442
50	128	0.1	504	0.793
50	128	0.1	505	0.306
50	128	0.1	506	0.926
50	128	0.1	507	0.508
50	128	0.1	508	0.957
50	128	0.1	509	0.285
50	128	0.1	510	0.279
50	128	0.1	511	0.929
50	128	0.1	512	0.375
50	128	0.1	513	0.854
50	128	0.1	514	0.619
50	128	0.1	515	0.173
50	128	0.1	516	0.469
50	128	0.1	517	0.431
50	128	0.1	518	0.242
50	128	0.1	519	0.429
50	128	0.1	520	0.719
50	128	0.1	521	0.737
50	128	0.1	522	0.912
50	128	0.1	523	0.77
50	128	0.1	524	0.893
50	128	0.1	525	0.994
50	128	0.1	526	0.995
50	128	0.1	527	0.784
50	128	0.1	528	0.04
50	128	0.1	529	0.731
50	128	0.1	530	0.062
50	128	0.1	531	0.688
50	128	0.1	532	0.951
50	128	0.1	533	0.42
50	128	0.1	534	0.932
50	128	0.1	535	0.349
50	128	0.1	536	0.67
50	128	0.1	537	0.751
50	128	0.1	538	0.904
50	128	0.1	539	0.934
50	128	0.1	540	0.133
50	128	0.1	541	0.101
50	128	0.1	542	0.672
50	128	0.1	543	0.52
50	128	0.1	544	0.332
50	128	0.1	545	0.963
50	128	0.1	546	0.25
50	128	0.1	547	0.524
50	128	0.1	548	0.661
50	128	0.1	549	0.852
50	128	0.1	550	0.93
50	128	0.1	551	0.252
50	128	0.1	552	0.44
50	128	0.1	553	0.24
50	128	0.1	554	0.336
50	128	0.1	555	0.931
50	128	0.1	556	0.617
50	128	0.1	557	0.121
50	128	0.1	558	0.343
50	128	0.1	559	0.829
50	128	0.1	560	0.608
50	128	0.1	561	0.965
50	128	0.1	562	0.135
50	128	0.1	563	0.636
50	128	0.1	564	0.057
50	128	0.1	565	0.43
50	128	0.1	566	0.617
50	128	0.1	567	0.611
50	128	0.1	568	0.382
50	128	0.1	569	0.976
50	128	0.1	570	0.385
50	128	0.1	571	0.62
50	128	0.1	572	0.081
50	128	0.1	573	0.918
50	128	0.1	574	0.247
50	128	0.1	575	0.312
50	128	0.1	576	0.615
50	128	0.1	577	0.243
50	128	0.1	578	0.924
50	128	0.1	579	0.191
50	128	0.1	580	0.899
50	128	0.1	581	0.985
50	128	0.1	582	0.33
50	128	0.1	583	0.489
50	128	0.1	584	0.512
50	128	0.1	585	0.268
50	128	0.1	586	0.887
50	128	0.1	587	0.85
50	128	0.1	588	0.113
50	128	0.1	589	0.389
50	128	0.1	590	0.993
50	128	0.1	591	0.192
50	128	0.1	592	0.587
50	128	0.1	593	0.789
50	128	0.1	594	0.588
50	128	0.1	595	0.535
50	128	0.1	596	0.293
50	128	0.1	597	0.273
50	128	0.1	598	0.641
50	128	0.1	599	0.501
50	128	0.1	600	0.947
50	128	0.1	601	0.408
50	128	0.1	602	0.781
50	128	0.1	603	0.95
50	128	0.1	604	0.769
50	128	0.1	605	0.578
50	128	0.1	606	0.273
50	128	0.1	607	0.914
50	128	0.1	608	0.648
50	128	0.1	609	0.082
50	128	0.1	610	0.305
50	128	0.1	611	0.843
50	128	0.1	612	0.186
50	128	0.1	613	0.479
50	128	0.1	614	0.488
50	128	0.1	615	0.054
